mrid,name,from_node,to_node,from_name,to_name,r_ohm,x_ohm,bch_s,length_km,kv,container
1fe22604-4c21-48af-ad09-b73537541820,33kV Line 52L6001P11-BISH3_#2L5[sec]0,fb6117a7-8160-44ba-9c3f-0a85470393ed,8125d5f3-20cc-4a61-9aff-b16612881cac,52L6001P11,BISH3_#2L5,1.31403,2.42561,2.8704e-05,7.405,33.0,f09c74e2-1266-4156-aa16-b6dc8fa1d7be
2f62509d-d42a-4886-bdb5-647b25118526,33kV Line 52L6022P24-PWLL3_2L9[sec]0,3bb3ec78-cfe8-4ea8-a5a2-dc9997976b43,7bfc8a2f-86e1-4c2c-a463-18295ccece85,52L6022P24,PWLL3_2L9,0.456257,0.969079,7.32663e-06,2.481,33.0,ddbaf55e-1d44-447c-a965-ff5a94ab6ef3
ff90211a-d9f2-4aa6-935a-895370696478,33kV Line 52L6022P7-CYNH3T[sec]0,a659bc73-cef6-4a40-b0fc-38ceda0450c1,34aa93ae-46fe-4bf1-92d2-e7c49fc57c79,52L6022P7,CYNH3T,0.107263,0.153023,0.000109407,1.0508,33.0,ae173436-773f-4af6-9f86-e25f962c2eef
b29b300f-0b1b-4eb9-9011-fe2f930d9d73,33kV Line 52L6032P1A-PANF3_1L3[sec]0,6493255a-859a-41bf-9157-06502993cfae,e87025d9-3374-4f52-af2f-c6219e41fdf9,52L6032P1A,PANF3_1L3,0.630901,0.83523,6.47383e-05,2.591,33.0,07f438c5-781c-40eb-b562-ea732129167e
340a9c31-ecec-40b7-9798-0ff426dcfe43,33kV Line 52L6036P46-52L6036P33[sec]0,eb795eb0-b8a9-4805-8c94-ed9aba92f485,7976af71-88a6-4cda-ab8d-19cc1f4d8ad1,52L6036P46,52L6036P33,0.245323,0.481708,4.2747e-06,1.334,33.0,93d04b1e-49fb-4ab2-8eee-3fce202f357b
2b7861d3-5b6c-4acd-9d2e-fb0acccbcc63,33kV Line 52L6039P9-TUMB3_2L5[sec]0,17f76840-6ba8-46d4-8722-c49b077a23ef,5624cf1a-9086-4e7f-982c-85c61f714fc9,52L6039P9,TUMB3_2L5,0.878588,2.41513,6.70201e-05,6.687,33.0,7944990d-a396-4469-9e7c-73bcef5e8e00
dddbacad-1f84-4ea3-98b6-6b6721b50dc8,33kV Line 52L6044P36-ABNT3[sec]0,0559ec71-d83b-4f5e-bbc7-26decf59f712,9c954b5d-98c7-4ae8-86d8-5c0b2a15220d,52L6044P36,ABNT3,0.0429791,0.0974777,6.91842e-07,0.242,33.0,b35fa16d-7acd-43c4-95b4-38a8e8e06eb7
727457ef-34a8-429c-9fc6-a66b2ea59dfd,33kV Line 52L6045P73A-ABNT3[sec]0,07ec22fc-91cf-49e6-a47a-97f860282d3d,9c954b5d-98c7-4ae8-86d8-5c0b2a15220d,52L6045P73A,ABNT3,0.0262996,0.0529988,4.74255e-07,0.148,33.0,75ba2a80-b7f4-4bc0-ac80-6d3e74387933
63145263-acb8-47fe-bdc2-378d16cd95b0,33kV Line 52L6047P38A-ABNT3[sec]0,d8141c44-58ee-4593-904a-9c60f0dae217,9c954b5d-98c7-4ae8-86d8-5c0b2a15220d,52L6047P38A,ABNT3,0.0280766,0.0565799,5.06299e-07,0.158,33.0,c8fc407c-de5d-4e4f-841a-014267238c4d
c2aa5f01-ef2d-4c06-8746-7aa1cf470e7b,33kV Line 52L6053P10-52L6053P11[sec]0,53fa2dc5-cc89-4969-a852-80ec3e69cbfb,055fc25c-7423-4236-8372-d055d188774d,52L6053P10,52L6053P11,0.022068,0.0468721,3.54371e-07,0.12,33.0,39639a79-1a8b-4419-8716-6feb4ae418c8
f8e4b033-fbbc-4f88-8fc1-5ffa17423902,33kV Line 52L6061P35E-GLWI3T[sec]0,0ab11fe3-d903-443c-bb6c-56186fcd7cc0,3d45ee9b-9b3c-412b-b392-8e0d6dd4e45d,52L6061P35E,GLWI3T,0.325504,0.691363,5.22698e-06,1.77,33.0,27b64720-676d-48c4-b017-74eaa9546cce
98f4477b-2a97-40b6-ae71-ecbce3d06b71,33kV Line 52L6061P35W-LIME3T[sec]0,88d1f52f-1cda-4941-b37c-f61e0b00e1eb,c2340108-47ce-4877-b89e-9e369b838380,52L6061P35W,LIME3T,0.640495,1.23926,1.18868e-05,3.576,33.0,06abefb2-d0f7-474d-a045-589d31644eac
696019df-8d83-4fa8-b79e-4d1d7c4c60fe,33kV Line 52L6067P19-INCS3_MAIN2[sec]0,9b3920f8-e80a-4fd4-a331-78559772001f,4115b4f0-e476-400c-8f6f-245abc4b3409,52L6067P19,INCS3_MAIN2,0.010936,0.014952,1.24407e-07,0.04,33.0,22249f1b-2b41-4602-ac77-ac34cd2c6fec
56b7375f-94a7-4c5e-9c60-312df33f9767,33kV Line 52L6070P5-JERM3_MAIN1[sec]0,8455def2-8173-4899-bc08-2ef932e63a8f,c2ac2ad9-ce49-4565-ba33-bc7745977747,52L6070P5,JERM3_MAIN1,0.0218571,0.0440463,3.94144e-07,0.123,33.0,d9e06bfd-8b84-4a1c-b5ab-4985337863bb
0384b066-a3b9-495e-9687-b2f3bc29143d,33kV Line 52L7756P5A-JERM3_MAIN2[sec]0,16c4caa8-3968-4e1d-9793-74e257df8709,ba673a39-f31a-4ca1-b8d6-f13af5e2adbe,52L7756P5A,JERM3_MAIN2,0.0191099,0.0360815,3.6286e-07,0.1091,33.0,21634a13-9ffe-454d-9ccc-8ee816cbac84
e95367d3-681b-434a-b1b1-e2c306adc389,33kV Line 52L7800P1-KIDW3_#2L5[sec]0,382afe3e-8f36-4e40-9c59-45cb280d9f24,9026ebf5-20d2-4dc0-b598-2497f0689246,52L7800P1,KIDW3_#2L5,0.829147,1.52926,2.10185e-05,4.68,33.0,a4218357-4476-40fd-a7e8-0f1299427598
d48ce4f6-7230-439d-874f-6c14c73ed989,33kV Line 55L7043P59-ABDA3_1L5[sec]0,8c02b15f-bd01-4241-9aa8-ff2a03473389,3f5a0d9a-c4d1-4569-9588-ae0e1d3549d5,55L7043P59,ABDA3_1L5,1.82976,3.63411,2.75708e-05,9.319,33.0,ca7f174a-7f68-49d9-a8d4-cc9618119feb
984bbd62-c742-48a5-9e2a-7b091ce0fb55,33kV Line 55L7043P59-HIRW3_1L5[sec]0,8c02b15f-bd01-4241-9aa8-ff2a03473389,391e8b58-68ab-49e4-947d-8c7d4b0eee3b,55L7043P59,HIRW3_1L5,1.3225,1.89735,0.00016679,6.111,33.0,d9f355a8-c627-4b0c-9b7c-24e372d5e91a
28073165-4ca0-4519-9bf1-712ced72232a,33kV Line 56L6078P8-LLCY3_MAIN2[sec]0,efe599f5-b09c-4dcf-b94e-151b2a03e2f7,94044fde-cb8e-4045-b5e3-b8d4a84cd76b,56L6078P8,LLCY3_MAIN2,0.565976,1.44229,6.41385e-05,4.327,33.0,1bd27185-1a96-4375-b779-7431b236f9b5
34c45116-d402-4547-aa0f-f5d1990a1b9f,33kV Line 58L1323P59M-WGWB3_1L3[sec]0,15c3f24b-8f78-4430-947e-0f21986b7ee6,d4cd8995-4d4a-4fc4-a983-cab2e81e4fcd,58L1323P59M,WGWB3_1L3,1.89715,2.09539,2.52111e-05,7.079,33.0,86d680bc-94fc-4078-a372-441f70c199fc
c2369606-97ab-49f8-93d7-18bfd21c54a1,33kV Line 58L278P45-PEND3_2L3[sec]0,715bb8fa-ae51-4bf7-9d70-5cd2ad9e0926,2d263e62-1abb-44ab-a879-2e5a014c3dcb,58L278P45,PEND3_2L3,0.449403,0.83103,8.81905e-06,2.529,33.0,3ab65c60-ba95-4602-83c8-03308e1f78bc
94aa5171-dafa-4cbe-879b-7e1c96f76492,33kV Line 58L5293P134-CARM3_3L9[sec]0,2abdf952-db89-42b5-a9b3-cddb04f7367d,c0c8126b-af68-41d0-8812-4fcff4077d5f,58L5293P134,CARM3_3L9,0.589295,0.849637,7.45566e-06,2.335,33.0,cc89523c-e108-402b-a33c-3e0a43d6c176
e0492bcd-8154-486a-ae21-44c3288f65af,33kV Line 58L5293P158A-SPRI3[sec]0,59ac3bc8-b3ee-4a70-ae2b-14415dac636b,c7de034d-8a84-4f76-af88-9bf3928555d4,58L5293P158A,SPRI3,0.0167037,0.0308884,3.27794e-07,0.094,33.0,2522fbec-31f7-4b5f-bc69-bb7176023869
172f1e07-8fa1-4ddb-a156-ee38a428d5ce,33kV Line 58L5296P162-SPRI3[sec]0,4759152b-a0e8-45c1-b2f7-e56b7630cd6b,c7de034d-8a84-4f76-af88-9bf3928555d4,58L5296P162,SPRI3,0.0434706,0.0594342,4.94518e-07,0.159,33.0,ed27b4ca-bb81-48a2-8463-99081b82dfbf
84932ac1-1a44-44b5-b82f-3ba471e89d48,33kV Line 58L5300P185-BLAP3_1L3B[sec]0,4dbc00fb-239e-498c-a640-7f9a11923eee,ce1184d0-10fe-4c3f-a341-7e26a301cea1,58L5300P185,BLAP3_1L3B,0.00162261,0.00175329,1.19376e-06,0.015,33.0,e9909f4d-8619-4ef1-88b2-9690ed158b01
e7606c54-d061-4922-8b65-40f032a6a98f,33kV Line 58L5300P185-BLAP3_3L9[sec]0,4dbc00fb-239e-498c-a640-7f9a11923eee,0184d102-87d1-404a-ad37-b53ff5e797be,58L5300P185,BLAP3_3L9,2.21874,2.33177,2.89163e-05,8.074,33.0,84182c5c-fd06-4aab-8e00-889c2898376d
37ffc0a7-3fca-4902-998e-b572a71303b5,33kV Line 58L5300P94-NCET32[sec]0,7dd3309f-1954-487f-9ea7-237e4a21e5f7,ae50a805-9cd0-44e5-91cd-eb73a728b8b1,58L5300P94,NCET32,0.0211596,0.0222376,2.75769e-07,0.077,33.0,950018ba-76ed-4494-819c-d8132c7a289e
ee96fa9a-6877-438e-be93-41adfb3f404f,33kV Line 58L5303P109-BLAP3_2L3B[sec]0,be56b271-e43f-4002-9906-f489fdde2f69,c3184795-6631-420d-9066-78cf0adc18ca,58L5303P109,BLAP3_2L3B,0.00162261,0.00175329,1.19376e-06,0.015,33.0,0f14eefa-7ee0-4567-a327-c6edf19b5933
d3c9bcf4-cae1-4cfa-b17a-f3fbdbbaad93,33kV Line 58L5303P109-LWND3T[sec]0,be56b271-e43f-4002-9906-f489fdde2f69,ad3be21a-763e-4ec7-8648-e231dfc0a832,58L5303P109,LWND3T,0.032606,0.0422569,3.92542e-07,0.119,33.0,f5b14fd6-1add-44e9-af79-ced2b95f005f
8bfce5d2-a78d-4216-ba38-7dd4c2cb139e,33kV Line 58L5303P19-CARG3_2L3[sec]0,3b4324af-dcf9-4095-a0c7-ac0b183140ac,069b8367-f3cc-420b-8bc6-78e6a62e1bfa,58L5303P19,CARG3_2L3,0.338874,0.626641,6.65004e-06,1.907,33.0,e8c495d8-be74-4464-8c2a-00963a8ebc52
9cc28ab1-2df8-464b-97c3-6099d3b66686,33kV Line 58L5312P79-NCET31[sec]0,6e5395a0-4360-485d-9e87-905e8ee25dcf,7cf85f1d-4600-49a2-a6ff-65b60edf1980,58L5312P79,NCET31,0.18925,0.349959,3.71384e-06,1.065,33.0,890a9aa2-45da-4346-a0bf-1093c3b1de60
a5e7ea54-a1b6-4ace-89a5-d8fe0c2b9d62,33kV Line 59L1079P1-59L1079P135[sec]0,566a471c-9a6e-41e5-9e54-092aeb0207b7,19c5443f-4059-4328-99e1-f25d290047d5,59L1079P1,59L1079P135,3.55077,4.60174,4.27475e-05,12.959,33.0,5ec8dbba-9ebb-4b78-a985-ba915db59dfc
025c75f7-d528-40cd-9556-e7f622fcf711,33kV Line 59L5036P154-59L5036P152[sec]0,a80e3fd9-5036-460e-bea4-ed1e64ceb117,8c21d860-63eb-499b-9553-c5a6f4c02850,59L5036P154,59L5036P152,0.060554,0.0784772,7.29006e-07,0.221,33.0,84bcc93f-590b-47df-b27b-e45ea8758b4b
ca63ad17-831b-4f66-9fd7-391e53eb4094,33kV Line 59L5036P162-59L5036P154[sec]0,052c45c7-ac0d-4399-9b86-dbd845b80894,a80e3fd9-5036-460e-bea4-ed1e64ceb117,59L5036P162,59L5036P154,0.192622,0.249636,2.31896e-06,0.703,33.0,00243c2a-cdaa-474b-839c-7109e96ea4a7
55953369-d783-405d-bf74-06ed1cc3b941,132kV Line 82B5C4N-B31_1N[sec]0,57a39aa7-7325-4745-9281-9a3aeede440b,62f863fe-9893-48ec-b47b-d3d44208b516,82B5C4N,B31_1N,0.661236,2.81351,3.41697e-05,7.203,132.0,fea92076-238e-4b2a-bcd1-1b85cdadcf11
188b0eac-d083-443c-ba95-f602274676d0,132kV Line 82B5C4S-B31_1S[sec]0,6806e6de-338a-4150-8474-eed5a9dfaa74,65587fa6-08b2-4ecb-8b11-e08a4a8ccc56,82B5C4S,B31_1S,0.661236,2.81351,3.41697e-05,7.203,132.0,a4bc7973-e6ca-4992-87d8-ef6716caef4a
fee26df7-0624-4740-9ac7-9f1ec22d04ea,132kV Line 82C21AN-82C6N[sec]0,609cf005-6b99-4033-81df-44227a39d4aa,43580d75-0c5f-4592-9e6b-3d2aa8b9c01e,82C21AN,82C6N,0.347278,1.69404,1.3445e-05,4.458,132.0,291836cc-bd51-4b58-a9e1-0d8c4ba82bab
0feb9f97-0a1b-489c-9c9d-3757f2b6f656,132kV Line 82C21AS-C6__1SE[sec]0,52658de4-d4a4-4673-b169-04296813710f,0eb88156-1606-4298-9bde-d581f9ae22d3,82C21AS,C6__1SE,0.347278,1.69404,1.3445e-05,4.458,132.0,b8a07eb7-c965-4a47-be0f-268a4a69dabc
a98aac67-d6fb-425c-98fe-3a743c21ed8c,132kV Line 82C66N-AMMA1_103[sec]0,b4b35bd0-a0a8-4dcc-a4e5-0597e0fd92fc,99622e31-fe01-4149-94d2-080666f6cd7d,82C66N,AMMA1_103,0.0340991,0.0773375,5.48899e-07,0.192,132.0,5186e9be-13aa-4625-9fa7-18cfa806205f
38b7f544-569e-49ef-9529-1b554f6493ad,132kV Line 82C66N-PP1N1[sec]0,b4b35bd0-a0a8-4dcc-a4e5-0597e0fd92fc,2251343d-4fe1-4f53-a4bf-f5aa7e6382ad,82C66N,PP1N1,0.321569,1.45562,1.64182e-05,3.748,132.0,e203db63-cde9-4bb3-8619-4da8f5a9e6c1
8b616ef2-932b-4261-bbcc-a08522fae03d,132kV Line 82C66S-AMMA1_203[sec]0,c472425b-628f-46f7-a05f-3864fd878e5c,0447a87b-0099-428f-9e29-9466cbe8d102,82C66S,AMMA1_203,0.0340991,0.0773375,5.48899e-07,0.192,132.0,2218831f-6013-4263-850a-a92a677a8dd2
2e6cdf65-aacf-48ff-87a4-8405352218de,132kV Line 82C66S-PP1S1[sec]0,c472425b-628f-46f7-a05f-3864fd878e5c,01d3ff37-abfd-47ff-9f3c-11d5e5d10ad7,82C66S,PP1S1,0.321569,1.45562,1.64182e-05,3.748,132.0,bc8c210a-06d5-42d4-b6ec-8f4cf1e4affc
25e0cdfd-0fd3-4dd4-b8e1-598543b6db7f,132kV Line 82C6N-82B5C4N[sec]0,43580d75-0c5f-4592-9e6b-3d2aa8b9c01e,57a39aa7-7325-4745-9281-9a3aeede440b,82C6N,82B5C4N,0.0309966,0.161567,1.77289e-06,0.497,132.0,a13b2922-1b90-4c59-b0f7-ccb023f6b8e0
07084ec5-a297-4ca5-b27e-d80127c16ce7,132kV Line 82D19N-82D20N[sec]0,b386d552-a5c7-4645-915f-5237812ba1c9,dae8b49d-5914-490e-84ec-449691b6bcf6,82D19N,82D20N,0.0461759,0.104728,7.43302e-07,0.26,132.0,dedcb1dd-fbbb-4f5b-8fcc-372723613d68
49de84b0-c29a-4cc4-9fcd-11589fbfc218,132kV Line 82D19S-82D20S[sec]0,cbec2654-e56f-4bd4-9bb3-c52502c2345b,870680e8-a094-497e-9514-7e061027af5b,82D19S,82D20S,0.0461759,0.104728,7.43302e-07,0.26,132.0,fdc5e29d-4c68-4be9-8cd1-6cfc99d885ae
487b48ab-9fd4-4dda-9370-e558137c8adc,132kV Line 82D20N-MAET1M[sec]0,dae8b49d-5914-490e-84ec-449691b6bcf6,4b84bf9d-177e-4a58-ad44-3927f370777c,82D20N,MAET1M,0.580573,1.31675,9.34556e-06,3.269,132.0,f993aa95-5207-473f-92ba-5f4e436b6871
e1fbd105-af8a-42e2-99aa-5bb69f6b3c63,132kV Line 82D20S-MAET1[sec]0,870680e8-a094-497e-9514-7e061027af5b,3c75512d-e9ac-4cdb-982d-a485bc3dd484,82D20S,MAET1,0.580573,1.31675,9.34556e-06,3.269,132.0,b87cb8a5-fc96-4ca6-99fe-3f2da99acd70
9ea25c43-c884-4cac-8d4b-d9dcdf70d7f4,132kV Line 82U206W-82VE61S[sec]0,e5f6f59e-6220-4f0e-9e80-07c528357c7d,898f6903-7623-4306-aa3b-6970c457c590,82U206W,82VE61S,0.960505,4.08685,4.96345e-05,10.463,132.0,e22d2442-82e3-492d-a9b3-53c5cd7401e0
6244d885-7ed2-4bb1-ab5e-32ea0e9f0de0,132kV Line 82U210SW-82U206W[sec]0,ca6d82aa-0ae0-4ffb-b1a1-026091bcca8d,e5f6f59e-6220-4f0e-9e80-07c528357c7d,82U210SW,82U206W,0.0836298,0.355838,4.32161e-06,0.911,132.0,17f9c376-5bfb-496d-a045-2ffb7e116ec7
4d004b29-c974-46cd-8b92-6b757bdac029,132kV Line 82V1N-82U210SW[sec]0,366dc8d6-340a-4f80-9c97-27b0644b2dad,ca6d82aa-0ae0-4ffb-b1a1-026091bcca8d,82V1N,82U210SW,0.00284581,0.0121086,1.47058e-07,0.031,132.0,dceaea32-730c-4ad2-8a9e-9cf19cd28c49
223f14e8-a949-4331-8c32-26497394a9a0,132kV Line 82V28CE-82V33N[sec]0,99754c70-b627-46d7-a131-d3568a7e7d3f,c47492a1-d1dc-4a1c-b192-350c5091e912,82V28CE,82V33N,0.40392,1.71864,2.08728e-05,4.4,132.0,1a0bb277-b935-4e21-b043-ced60eb23d9b
d0cff1d6-323a-4898-bf3d-7b8cbfc0f006,132kV Line 82V28CE-SWAN1_1005[sec]0,99754c70-b627-46d7-a131-d3568a7e7d3f,62cac75f-b831-4212-8236-62a4e588be9a,82V28CE,SWAN1_1005,0.015466,0.052873,4.99014e-05,0.37,132.0,6986d368-cafb-42fc-9f06-49a1f26ccbad
f7905a90-aadc-42d4-91af-3caf11621328,132kV Line 82V28CW-82V33S[sec]0,5b4076eb-d35d-471d-b05a-4e70e03da483,d61aff60-9f94-433f-9ec0-caf71be8c6be,82V28CW,82V33S,0.40392,1.71864,2.08728e-05,4.4,132.0,df2d5c2d-c9ab-4748-808f-7851a7d047ae
251fc661-e4d8-49ac-9e0b-4d37abd8693e,132kV Line 82V28CW-TROS1_203[sec]0,5b4076eb-d35d-471d-b05a-4e70e03da483,1030381b-7370-4a17-a73a-eaa6622bd860,82V28CW,TROS1_203,1.47376,4.8809,5.42439e-05,15.385,132.0,4fd818bf-43ff-48a3-8c1e-36159a67ff1d
609c8b3d-32fc-46ae-9468-de3425b728ed,132kV Line 82V33N-82V1N[sec]0,c47492a1-d1dc-4a1c-b192-350c5091e912,366dc8d6-340a-4f80-9c97-27b0644b2dad,82V33N,82V1N,0.668947,2.84631,3.45681e-05,7.287,132.0,e13f97d9-6b3d-404c-86ec-b274d194ce82
b185c6f6-fb4d-4915-8b11-9ebcbafd46a2,132kV Line 82V33N-MORR1_203[sec]0,c47492a1-d1dc-4a1c-b192-350c5091e912,0abcfa2f-47d9-469a-9c28-602a7ce0a67d,82V33N,MORR1_203,0.10592,0.470675,5.71629e-06,1.205,132.0,cf8b2406-a503-4f32-946e-3f17ae2c954c
0c12eea9-f2d6-446e-a949-0cb0f123bf8c,132kV Line 82V33S-MORR1_103[sec]0,d61aff60-9f94-433f-9ec0-caf71be8c6be,a0375a06-9a59-4ca7-aeac-107f81880d1f,82V33S,MORR1_103,0.105656,0.469502,5.70205e-06,1.202,132.0,e47e55ee-1ba3-4c06-b859-389d2e3fba04
e3060f6e-1adb-414d-8e1a-47e6906a6551,132kV Line 82V33S-TIRJ1_203[sec]0,d61aff60-9f94-433f-9ec0-caf71be8c6be,6d86ddc9-a5cc-48d2-84e8-438295f7659a,82V33S,TIRJ1_203,0.667111,2.83849,3.44733e-05,7.267,132.0,32e9a40f-fa7b-433b-bdbb-202d2e154c06
4261dc3f-1854-4f56-a500-824b7b7b6797,132kV Line 82V97N-82C21AN[sec]0,6213fdf1-117c-40de-b718-cc5f7d443f52,609cf005-6b99-4033-81df-44227a39d4aa,82V97N,82C21AN,0.322401,1.37179,1.66602e-05,3.512,132.0,d3ea3b02-0a52-442a-8152-ee7aa8e2fa26
5f6892ed-560a-4bcf-974d-5c04d9516827,132kV Line 82V97S-82C21AS[sec]0,5aa076df-d39f-4c80-8bac-fece3546830c,52658de4-d4a4-4673-b169-04296813710f,82V97S,82C21AS,0.322401,1.37179,1.66602e-05,3.512,132.0,bb8e7813-1892-4dd7-8ea7-f346c66de12d
2f422fdb-b879-4ac7-9904-6f3985a8f3db,132kV Line 82V97S-82W10N[sec]0,5aa076df-d39f-4c80-8bac-fece3546830c,2ac4d4b7-f5dc-4bea-b754-e7e7817b90e3,82V97S,82W10N,0.003213,0.013671,1.66033e-07,0.035,132.0,7f6d6264-1af7-4505-9533-145bad9f0474
1dd11dcd-b533-454f-9841-9edee06b0922,132kV Line 82VE35W-82VE55BW[sec]0,8a1177a8-e247-4b69-85eb-028bda96b54e,dfd6e58c-af89-4f92-a17a-15361488f47f,82VE35W,82VE55BW,0.253594,2.11646,2.40636e-05,6.609,132.0,92ffcb46-de43-46ef-b5dd-45165ceecb8e
1b5860dc-acfc-4a6f-8065-5cc87e8c7bef,132kV Line 82VE35W-TIRJ1_103[sec]0,8a1177a8-e247-4b69-85eb-028bda96b54e,ba3f9545-24f2-4659-aee9-0f0e4477c86c,82VE35W,TIRJ1_103,0.0900559,0.38318,4.65367e-06,0.981,132.0,74837c4f-a359-4288-9cd5-63284875db48
5a7f8439-d2f9-45cc-a748-66d0af2c319e,132kV Line 82VE55BE-BRIF1_MAIN2[sec]0,d32c61ab-6ffe-4a16-bd0d-fe9b95c2893e,f23719d1-8420-457b-bea8-6aa40abfefd1,82VE55BE,BRIF1_MAIN2,0.00532979,0.0451059,5.13839e-07,0.141,132.0,4701b762-ef7c-41c3-8fbc-45aa888fc190
d950119e-3c6f-4e04-a68b-2ec9d30ee43f,132kV Line 82VE55BW-BRIF1_MAIN1[sec]0,dfd6e58c-af89-4f92-a17a-15361488f47f,8e14738a-1d0b-4440-8cb9-20e6a1716a2b,82VE55BW,BRIF1_MAIN1,0.00532979,0.0451059,5.13839e-07,0.141,132.0,be389ad8-b451-4257-81ca-f6e6a9a63d73
11aa13dc-dd78-4287-a90f-3ae9d7a42801,132kV Line 82VE61S-82VE55BE[sec]0,898f6903-7623-4306-aa3b-6970c457c590,d32c61ab-6ffe-4a16-bd0d-fe9b95c2893e,82VE61S,82VE55BE,0.0826847,0.650248,7.32966e-06,2.021,132.0,a7ecff65-c7d4-4230-84a3-dec7210a5c8a
c82e25a5-4555-495e-96e2-8490fd1cd0d1,132kV Line 82VE61S-DUFF1N[sec]0,898f6903-7623-4306-aa3b-6970c457c590,d091566e-f12c-4e40-96c9-1896a00123bb,82VE61S,DUFF1N,0.177962,1.50609,1.71571e-05,4.708,132.0,224d3441-ece4-4aa0-8247-f6fd1bc70062
d257d6e7-4984-485c-b2fc-642c2b5de882,132kV Line 82W10N-82W23DE[sec]0,2ac4d4b7-f5dc-4bea-b754-e7e7817b90e3,238eef43-63d7-463e-8202-d911ca820e7c,82W10N,82W23DE,0.414845,1.76512,2.14373e-05,4.519,132.0,5a10d8fd-c1c3-4215-af41-74d6735667a4
fa3826a7-a65b-43c0-ad43-7c40eb360bbb,132kV Line 82W10N-TROS1_103[sec]0,2ac4d4b7-f5dc-4bea-b754-e7e7817b90e3,b8ee313a-6e65-44dd-9552-93b62cb62b87,82W10N,TROS1_103,0.178263,0.723783,7.55383e-05,2.523,132.0,a8e3ebdc-0bf5-46c9-9333-a39f7e6ba027
8bb95cf4-5dbd-4591-8e9e-6633ac5f0998,132kV Line 82W23DE-LLEL1_103[sec]0,238eef43-63d7-463e-8202-d911ca820e7c,5559f9ea-8f28-48ad-aebf-ad87a4d4e053,82W23DE,LLEL1_103,0.0321483,0.123914,9.10795e-05,0.941,132.0,939ff5c5-8eb4-41e9-bb38-4176f8d8929a
75558946-83db-4770-8678-2702107eead8,132kV Line 82W23DW-W38_1NE[sec]0,6a74e9b7-bf87-43b9-a1a8-855c8d82726b,fba8f143-d989-4f36-8429-e94064353884,82W23DW,W38_1NE,0.431974,1.9667,1.9646e-05,5.107,132.0,8f334d7e-2e7d-453a-b39a-64048aa5fa43
8fe82d70-7f5e-4b3a-935f-f1ad764245d3,33kV Line ABEP3_4L3-WSTC3_#2L5[sec]0,8242a0e1-9937-4e8c-8be5-d0ed61a861f7,38e6c24c-1399-4591-bf46-cbbe20fca6a6,ABEP3_4L3,WSTC3_#2L5,0.0648729,0.115839,5.79693e-06,0.377,33.0,483a497f-87db-4b0f-bfae-17c3495b0f61
e282009e-e520-4f67-bc74-2e2fb83b4fe7,33kV Line ABNT3-PGTN3_1L3[sec]0,9c954b5d-98c7-4ae8-86d8-5c0b2a15220d,44f08482-59ad-4ec4-a28b-5808b8d4d5b2,ABNT3,PGTN3_1L3,0.13265,0.185706,8.68066e-05,0.995,33.0,200d309b-df32-42b9-b06b-19b8a41ff472
61bdfac9-11e0-402f-b2d3-3e713a1b261d,33kV Line AFAN3_#1L5-VICR3_2L3[sec]0,76103d29-ce45-4151-bf2d-79bb38906ac1,3a6dfd67-e964-4d6a-b6cc-5df19c4f4b7f,AFAN3_#1L5,VICR3_2L3,0.00735,0.017325,2.29258e-05,0.175,33.0,3b42fcbf-fac4-4730-ad53-af76291def0b
9af1a83b-6407-40de-a2bd-32706b811151,33kV Line AMMA3_1L5-52L6032P1A[sec]0,8b9471fc-fc32-4db3-9b25-227c332dc4b3,6493255a-859a-41bf-9157-06502993cfae,AMMA3_1L5,52L6032P1A,0.0092956,0.0127092,1.05746e-07,0.034,33.0,c71935f0-4935-48eb-8fd0-7148ad7f66cf
423b5eb3-3a2d-4f46-b351-76db88dd5127,33kV Line AMMA3_2L5-PANF3_2L3[sec]0,41afdde4-482f-497f-8e61-39624ae7f58c,e1bd3c01-12c9-48a3-9f88-110fbf3a4bd8,AMMA3_2L5,PANF3_2L3,0.713774,0.973708,1.37741e-05,2.653,33.0,57e3bc8e-9d3a-4b02-bb77-46e703c8e70e
5883f2cb-523b-4c5e-94c1-d730c223e172,33kV Line AMMA3_3L5-BRHY3_#1L5[sec]0,dbe1c4d7-2246-4908-ae3d-6916e7c7a0e2,68ad7119-361f-48f7-96ff-3d1f033d7c87,AMMA3_3L5,BRHY3_#1L5,0.16078,0.318598,0.000266455,2.997,33.0,a6126fa3-1e9b-4f2a-90af-2416864da54c
9cc05b61-604b-4187-95a4-e9ceb6774882,33kV Line AMMA3_4L5-HEND3_MAIN2[sec]0,6611d131-0662-474b-a839-142cfc97fa75,0438a10c-685e-4cbd-a9bc-e3896c376c52,AMMA3_4L5,HEND3_MAIN2,1.40458,2.90583,0.000103048,7.9344,33.0,db378a8f-86da-45df-8ee6-bf9ebb856435
212d2968-8a1e-4e10-9588-52be07edab31,33kV Line AMMA3_5L5-LDEI3_2L5[sec]0,ec53d0a7-99a6-42f8-8209-612e1f20b007,e6204357-c1e3-4851-bfaa-5d60b3efd895,AMMA3_5L5,LDEI3_2L5,4.26836,5.81732,0.000486659,17.787,33.0,994fc406-96ce-49f8-b7ac-a01f1dfa4091
