mrid,name,n_windings,container,end1_node,end1_name,end1_kv,end1_r,end1_x,end1_rated_s,end2_node,end2_name,end2_kv,end2_r,end2_x,end2_rated_s,end3_node,end3_name,end3_kv,end3_r,end3_x,end3_rated_s
1662f371-4658-450c-8a36-24685b51311d,33/11kV 2WT IRON3_2H3-IRON5_2T0,2,bfe01881-f14a-4f56-b1b0-b429322a4c78,c4abee59-8168-4d2b-83a3-964003fc8337,IRON3_2H3,33.0,0.84147,12.254,100.0,b47a8a63-36ef-4606-a508-281ee87804b5,IRON5_2T0,11.0,0.0,0.0,100.0,,,,,,
1025e56b-ba72-4304-9ac5-82a153303410,33/11kV 2WT JERM3_#1H0-JERM5_1T0,2,9a94b228-f167-4e8b-9554-3040e79bfa69,dc1f5b29-060c-4cc9-b077-6cccefa6a636,JERM3_#1H0,33.0,0.5396,12.203,100.0,4e5d5841-e3fb-4398-9da9-e48f099f0e27,JERM5_1T0,11.0,0.0,0.0,100.0,,,,,,
6c3a6a5f-fa7c-4df2-bb9f-26deb15c4e6f,33/11kV 2WT JERM3_#2H0-JERM5_2T0,2,9a94b228-f167-4e8b-9554-3040e79bfa69,dcf0eb94-ae90-4542-8b36-6197b96e4162,JERM3_#2H0,33.0,0.551034,12.2388,100.0,f04b09e0-8193-4526-bb76-2f5344a50f93,JERM5_2T0,11.0,0.0,0.0,100.0,,,,,,
1c64d1cd-d1b9-4696-9a48-326504262f74,33/11kV 2WT KIDW3_#1H0-KIDW5_1T0,2,a13f4d4d-1950-430c-8c19-ef2f8d4fdbf0,df12357e-e1f3-4f77-a5db-b98b7b5db79d,KIDW3_#1H0,33.0,0.69598,8.23284,100.0,a05bad87-86a8-4b32-a746-fa43da87c568,KIDW5_1T0,11.0,0.0,0.0,100.0,,,,,,
7d8fcd88-22f1-4133-89d8-374ad8c77a55,33/11kV 2WT KIDW3_#2H0-KIDW5_2T0,2,a13f4d4d-1950-430c-8c19-ef2f8d4fdbf0,bf49fd79-23da-4ead-a5d0-d782642fd67a,KIDW3_#2H0,33.0,1.46688,15.4028,100.0,c9778c60-d31e-4ebc-befd-cc32a7e411b9,KIDW5_2T0,11.0,0.0,0.0,100.0,,,,,,
ee4e62e0-9610-4d8a-b14b-c14a1cfc3f05,33/11kV 2WT LADY3_#1H0-LADY5_1T0,2,57e5f952-f3d9-4ec5-aaac-316aceb6b0e1,4241af22-69fe-4eec-899d-9131de2ec71d,LADY3_#1H0,33.0,0.861508,11.948,100.0,24fd4d55-75c5-4f59-b276-6e1e7f01defa,LADY5_1T0,11.0,0.0,0.0,100.0,,,,,,
bb7ff7fa-4cca-455d-9d35-721d2d86666f,132/33kV 2WT LAMP1_#110-LAMP3_GT1,2,87a6c8a5-d987-47b7-a01e-feb1b5eb7dba,c53bd701-ca18-4002-9087-4604d82ff644,LAMP1_#110,132.0,1.86263,42.3212,100.0,eb3c195d-e484-4ea0-af3e-2d3a605300f8,LAMP3_GT1,33.0,0.0,0.0,100.0,,,,,,
1c8524d3-c7ec-4c85-a02b-086c3cee43c7,33/11kV 2WT LAMP3_#1H0-LAMP5_1T0,2,87a6c8a5-d987-47b7-a01e-feb1b5eb7dba,8bc34145-d005-48e4-a373-afc0e5cc76fb,LAMP3_#1H0,33.0,0.923472,11.8777,100.0,bf1aeff4-fc50-4cb5-b4ab-9e798d58a540,LAMP5_1T0,11.0,0.0,0.0,100.0,,,,,,
efaf3fdc-7461-4390-bc94-d1c0bdc27a2a,33/11kV 2WT LAMP3_#2H0-LAMP5_2T0,2,87a6c8a5-d987-47b7-a01e-feb1b5eb7dba,cb58b91b-ca0e-46b8-9eb9-698165f039a8,LAMP3_#2H0,33.0,0.922383,11.8483,100.0,a2d7c557-7667-440e-b9e0-1977362524b5,LAMP5_2T0,11.0,0.0,0.0,100.0,,,,,,
2bd84304-e103-4e66-8ddb-3159153d5ad4,33/11kV 2WT LDEI3_#1H0-LDEI5_1T0,2,9ce65930-661c-4375-a0f6-3bd0ebec4702,ad9acb43-a48e-4ad3-94f9-cd483d4c913e,LDEI3_#1H0,33.0,0.492228,8.53776,100.0,c2dba42a-b5c6-49df-b509-0f655e40e774,LDEI5_1T0,11.0,0.0,0.0,100.0,,,,,,
e2a7366d-63c3-4da2-b1f8-09030f5c70aa,33/11kV 2WT LDEI3_#2H0-LDEI5_2T0,2,9ce65930-661c-4375-a0f6-3bd0ebec4702,3b66d941-6d8f-4a6b-a387-a2979dda7de5,LDEI3_#2H0,33.0,0.512919,8.60963,100.0,b32aeec0-f0c4-4f5d-b793-2c32a9d93698,LDEI5_2T0,11.0,0.0,0.0,100.0,,,,,,
84c40246-cee1-4432-b2a8-06a182005a6b,33/11kV 2WT LDOV3_#1H0-LDOV5_1T0,2,a5f88ecf-5baf-448e-8723-b9d8026b0508,7d9454bc-3b2c-46e4-992a-f9924f27ed56,LDOV3_#1H0,33.0,1.23994,15.5626,100.0,b47c21b5-fa5c-4385-9d5d-8ae87f6db012,LDOV5_1T0,11.0,0.0,0.0,100.0,,,,,,
709d5f6a-095c-4662-af9e-080a8d2f6431,33/11kV 2WT LDOV3_#2H0-LDOV5_2T0,2,a5f88ecf-5baf-448e-8723-b9d8026b0508,86aa5db9-9bfe-452a-845c-c98de3039bf2,LDOV3_#2H0,33.0,1.23667,15.7901,100.0,ab62fd7e-c395-4c18-b245-1a5a24b7052d,LDOV5_2T0,11.0,0.0,0.0,100.0,,,,,,
c92711ca-d2e4-41f9-8682-ed6be0b0a0f0,33/11kV 2WT LFYR3_#1H0-LFYR5_1T0,2,ed422c2c-e91d-4e0e-8bb8-fe066e1f8452,ed909499-8b75-4024-a848-0c02eaaa509d,LFYR3_#1H0,33.0,0.802593,6.55034,100.0,e1faf37a-592a-4ae9-9ef1-1adb105aed5c,LFYR5_1T0,11.0,0.0,0.0,100.0,,,,,,
83b3b84e-ea7c-492c-9d44-2e2cec3bf4c1,33/11kV 2WT LGAD3_#1H0-LGAD5_1T0,2,25f80009-0a8e-4485-9a26-f25fdc54d7b4,29f0da6b-54d6-4742-b095-ce9bad48da81,LGAD3_#1H0,33.0,1.24582,16.1214,100.0,250a4db3-ef0c-4c66-a126-34ed2fef58b5,LGAD5_1T0,11.0,0.0,0.0,100.0,,,,,,
5fc2dd4c-3c99-4e5b-883a-f43ecee07dfa,33/11kV 2WT LGAD3_#2H0-LGAD5_2T0,2,25f80009-0a8e-4485-9a26-f25fdc54d7b4,eeb0a493-68cb-4790-aaee-73b692350fd3,LGAD3_#2H0,33.0,1.2578,16.3826,100.0,37d59477-078f-4220-8794-85824864e28d,LGAD5_2T0,11.0,0.0,0.0,100.0,,,,,,
de9cacbd-3914-45c3-8d05-eedd095f30a3,33/11kV 2WT LIME3_2H0-LIME5_2T0,2,c04b89ff-b581-4075-b32a-4ec69a1c6db6,4b585347-d69e-484c-a0df-5a28bff23e68,LIME3_2H0,33.0,0.512919,11.0533,100.0,c0e0a206-bd09-404a-8384-bfce125ebc65,LIME5_2T0,11.0,0.0,0.0,100.0,,,,,,
c778bf60-e2d3-4844-8156-7802ded958c9,33/11kV 2WT LITC31-LITC5_1T0,2,e194ff9f-b6e2-43d9-bd88-15f1cf7926c7,9ddc2a29-22e0-4e2c-81fd-80dcde2395bf,LITC31,33.0,0.0001089,10.498,100.0,e68d05cd-1eed-454c-a43e-0539f2d871ff,LITC5_1T0,11.0,0.0,0.0,100.0,,,,,,
9e16788f-9432-4c9b-a097-ef01de03c37a,33/11kV 2WT LITC32-LITC5_2T0,2,e194ff9f-b6e2-43d9-bd88-15f1cf7926c7,d38d1180-22c8-4169-bfb0-8fc71a066016,LITC32,33.0,0.0001089,10.498,100.0,e7e8d2e2-35ba-46fd-ba55-29892360040c,LITC5_2T0,11.0,0.0,0.0,100.0,,,,,,
0661ea3c-4164-4c7a-a7b8-e0298920ec05,33/11kV 2WT LLAG3_#1H0-LLAG5_1T0,2,7c52ee6c-b633-41fe-b4e5-f4944576e46e,b396566f-ba20-4212-aaa0-d244dc422dba,LLAG3_#1H0,33.0,1.33185,12.1739,100.0,06569322-bbdd-4dc8-b24c-bb18238f2518,LLAG5_1T0,11.0,0.0,0.0,100.0,,,,,,
41691e65-00aa-402f-956d-0d093e97b6f6,33/11kV 2WT LLAG3_#2H0-LLAG5_2T0,2,7c52ee6c-b633-41fe-b4e5-f4944576e46e,f1a55151-6a27-4e9b-91de-63de863b4278,LLAG3_#2H0,33.0,0.482754,10.0787,100.0,5eba1b6c-92ed-46e8-82fb-83c22afb4b08,LLAG5_2T0,11.0,0.0,0.0,100.0,,,,,,
4fe6f734-c8bf-4525-9415-b031d2ab39dc,132/33kV 2WT LLAN1_#110-LLAN3_#1T0,2,6df2d2a0-a097-41d0-b31d-204a0e33dea6,28b538d1-1747-46c1-8d3d-1c55b7b7386e,LLAN1_#110,132.0,1.52808,49.1113,100.0,8f6985ef-4368-4eec-b34d-f4d6ca5f931b,LLAN3_#1T0,33.0,0.0,0.0,100.0,,,,,,
9783efda-8868-4810-aa89-99d8b804781a,33/11kV 2WT LLAN3_#1H0-LLAN5_1T0,2,6df2d2a0-a097-41d0-b31d-204a0e33dea6,1e245319-fb98-48b6-8976-c4ae2d5c303d,LLAN3_#1H0,33.0,0.827313,12.4148,100.0,88aa85f9-e362-4eaa-8e51-9a40507c9a21,LLAN5_1T0,11.0,0.0,0.0,100.0,,,,,,
80962eb4-2083-43fa-a4f5-0963426314b7,33/11kV 2WT LLAN3_#2H0-LLAN5_2T0,2,6df2d2a0-a097-41d0-b31d-204a0e33dea6,d6ae2946-a530-4378-88dd-adfe64d7165b,LLAN3_#2H0,33.0,0.837768,12.3342,100.0,9b5f83f7-0c59-4968-86c9-f98368ba6443,LLAN5_2T0,11.0,0.0,0.0,100.0,,,,,,
4982eb6d-b83a-4929-9f02-4e46c60d8357,33/11kV 2WT LLAY3_#1H0-LLAY5_1T0,2,1ecb71ac-3dae-4fc3-8988-d9690b34469d,fea4d228-2f29-4784-b65f-b2d7370ff184,LLAY3_#1H0,33.0,0.833085,11.9354,100.0,dd11a458-6508-46b6-a0b1-b1d9ef45aba1,LLAY5_1T0,11.0,0.0,0.0,100.0,,,,,,
a133000c-2f13-497a-99b0-8098b2f58442,33/11kV 2WT LLAY3_#2H0-LLAY5_2T0,2,1ecb71ac-3dae-4fc3-8988-d9690b34469d,1f8d2f9c-4a93-4f6a-acca-256e2af30897,LLAY3_#2H0,33.0,0.83461,11.979,100.0,37877dd7-bd9f-418b-8dd9-c5ed7e33c8d8,LLAY5_2T0,11.0,0.0,0.0,100.0,,,,,,
bd5a06b0-46c2-4bc2-8ef0-476391592314,33/11kV 2WT LLCY3_#1H0-LLCY5_1T0,2,03c1758a-b13f-40c5-9dc7-298f90cdb53e,3e167146-9cb2-47d9-b520-9310ea5c08d3,LLCY3_#1H0,33.0,0.666141,12.2153,100.0,5c9edcf8-89b8-443f-bb64-2de76d1bd07d,LLCY5_1T0,11.0,0.0,0.0,100.0,,,,,,
89b9c527-a222-4df2-95d7-6a6e8cbb04de,33/11kV 2WT LLCY3_#2H0-LLCY5_2T0,2,03c1758a-b13f-40c5-9dc7-298f90cdb53e,899b461b-1daf-4c30-8f8c-ca47c725e479,LLCY3_#2H0,33.0,0.667012,12.2425,100.0,cc46b5f5-b203-435b-aa3d-b5824c4a1286,LLCY5_2T0,11.0,0.0,0.0,100.0,,,,,,
27e1e899-3f9d-4dd8-a570-3ce1b574e6e7,33/11kV 2WT LLDO3_1H3-LLDO5_1T0,2,054f429c-6c61-4270-9285-fbccacdc7b70,02a9fdc3-22e2-49df-bb25-665486cb7cc0,LLDO3_1H3,33.0,0.842668,12.211,100.0,98bff236-b7d2-4281-bd9d-f57865c4f9e8,LLDO5_1T0,11.0,0.0,0.0,100.0,,,,,,
9414f39d-665d-49d1-ba8d-282782cfe949,33/11kV 2WT LLDO3_2H3-LLDO5_2T0,2,054f429c-6c61-4270-9285-fbccacdc7b70,fa6145c0-9741-4b15-a9da-cf9fa68a722a,LLDO3_2H3,33.0,0.841797,12.1826,100.0,2ae07be7-c3bd-4ef0-9227-c9d7622b21ae,LLDO5_2T0,11.0,0.0,0.0,100.0,,,,,,
e15933b2-b0b8-4925-8b9c-d098d1168827,66/11kV 2WT LLDR6_1H3-LLDR5_1T0,2,b18c7ae7-e571-46c0-acc2-c1827bbdd9de,b53e4cdd-2c11-496c-81b4-b6ad5932c181,LLDR6_1H3,66.0,4.31244,49.3535,100.0,c4c00af6-23cd-4ee1-ad6b-55be821d5655,LLDR5_1T0,11.0,0.0,0.0,100.0,,,,,,
1e459dbd-710d-40bc-87fc-f4af8c5ae7cb,66/11kV 2WT LLDR6_2H3-LLDR5_2T0,2,b18c7ae7-e571-46c0-acc2-c1827bbdd9de,9a48f0ca-e220-4a83-9b81-97ae3fdcd6c0,LLDR6_2H3,66.0,3.84635,49.3535,100.0,f8a6bcc4-7ba2-4d53-a750-c4a7f8e1b9db,LLDR5_2T0,11.0,0.0,0.0,100.0,,,,,,
9768bcd9-d93f-4cf1-ab5f-ed41411b4711,132/11kV 2WT LLEL1_#110-LLEL5_1T0,2,81c1990a-47aa-4386-910f-daebdc09a45f,3cb686f3-d355-4a52-b2e5-f4cbe63b8d1d,LLEL1_#110,132.0,4.61736,158.489,100.0,cc19e5e1-2efa-434c-9d75-fe94e0d5f616,LLEL5_1T0,11.0,0.0,0.0,100.0,,,,,,
5dab6c5c-81aa-483a-b743-20f1428f6db3,132/11kV 2WT LLEL1_#210-LLEL5_2T0,2,81c1990a-47aa-4386-910f-daebdc09a45f,2215be1d-b4e9-49ee-955a-0f0b9bf5f1a5,LLEL1_#210,132.0,9.93168,140.437,100.0,3981cf70-c607-44bc-b0c5-d090af74f7b7,LLEL5_2T0,11.0,0.0,0.0,100.0,,,,,,
ef54d417-0927-449a-8030-27d9ce4211cc,33/11kV 2WT LLIS3-LLIS5_1T0,2,fa4a9f0b-a4ed-48b0-85c7-78149353087d,856de70d-eabc-4548-840f-7a6dbabb7bb7,LLIS3,33.0,0.541777,12.0667,100.0,620d3de6-2ad9-4d76-8b6b-1f808a8ad062,LLIS5_1T0,11.0,0.0,0.0,100.0,,,,,,
679712db-4fa9-48b5-a3e3-c7e9d0ce4fdf,132/66kV 2WT LLTA1_113A-LLTA6_#1T0,2,f9adcdd7-a875-4667-a5f8-80357ebe9528,f70351c5-8545-4bb3-bab8-649c0ab56c6b,LLTA1_113A,132.0,1.3765,35.0536,100.0,8a8c6ac1-b584-46f0-befa-2e5f74191b70,LLTA6_#1T0,66.0,0.0,0.0,100.0,,,,,,
d620a89d-cc11-4e0d-88d5-af484cc83a13,132/11kV 2WT LLTA1_113B-LLTA5_1T0B,2,f9adcdd7-a875-4667-a5f8-80357ebe9528,77a2c351-d5a9-4964-9dab-897dbccbf0ef,LLTA1_113B,132.0,6.51658,139.392,100.0,0d855f58-7008-442f-90e6-58f004955b19,LLTA5_1T0B,11.0,0.0,0.0,100.0,,,,,,
a5f42f52-3164-4cfe-b82b-a1f15b6b2305,132/66kV 2WT LLTA1_213A-LLTA6_#2T0,2,f9adcdd7-a875-4667-a5f8-80357ebe9528,904b945a-b0be-44cd-bb7f-31bad6af936e,LLTA1_213A,132.0,1.39392,35.1111,100.0,7c88e3f6-8d86-475f-b304-77e01a072dea,LLTA6_#2T0,66.0,0.0,0.0,100.0,,,,,,
4aa2d660-4158-4218-9410-4124b67b15e6,132/11kV 2WT LLTA1_213B-LLTA5_2T0B,2,f9adcdd7-a875-4667-a5f8-80357ebe9528,61a26bcd-cb9e-4b5c-a2db-b0e2e4a81233,LLTA1_213B,132.0,6.6037,139.392,100.0,38897134-b542-4969-a659-bac72226b3b6,LLTA5_2T0B,11.0,0.0,0.0,100.0,,,,,,
2f8cbbda-1d11-4add-8b86-713da3daa25d,66/11kV 2WT LLYN6_#1H0-LLYN5_1T0,2,0c91e7e8-765e-4162-973c-a4fcce3bc257,7e89a556-fc10-45d0-a2b6-04c150d5c9bc,LLYN6_#1H0,66.0,1.02453,35.1816,100.0,92064238-dc0d-48a2-ad7c-74a3108179fd,LLYN5_1T0,11.0,0.0,0.0,100.0,,,,,,
41fb50a0-52fc-4c94-96fb-16c0a3c34921,66/11kV 2WT LLYN6_#2H0-LLYN5_2T0,2,0c91e7e8-765e-4162-973c-a4fcce3bc257,3825e4bb-191c-47bf-aaed-8e02ac5793d0,LLYN6_#2H0,66.0,1.00188,35.4143,100.0,3fe97898-7205-41c2-9b2d-baa7132d7b7b,LLYN5_2T0,11.0,0.0,0.0,100.0,,,,,,
758215a4-5c22-4437-93ee-8f5d211dc82e,66/11kV 2WT LLYN6_T3-LLYN5_3T0,2,0c91e7e8-765e-4162-973c-a4fcce3bc257,e06e5ba1-752a-4c72-b743-e0da3b257bc2,LLYN6_T3,66.0,1.17656,31.7117,100.0,a0bd33b4-e3b1-44e0-ba74-7332451a20c3,LLYN5_3T0,11.0,0.0,0.0,100.0,,,,,,
2d413e20-6575-4a9e-a3af-68117b59fc5e,66/11kV 2WT LLYN6_T4-LLYN5_4T0,2,0c91e7e8-765e-4162-973c-a4fcce3bc257,928413cb-c3f0-4c93-aa1e-610d48c02a39,LLYN6_T4,66.0,1.17351,31.4285,100.0,54895feb-b5a4-448b-8ac8-d3fd5aa5a80a,LLYN5_4T0,11.0,0.0,0.0,100.0,,,,,,
4a676311-c2e3-4de7-9e2a-eb3c0e0a5b64,33/11kV 2WT LRHI3_#1H0-LRHI5_1T0,2,6544782a-b438-4186-b6b4-752eea6166f9,392c47a1-f73b-4f54-9f31-59278dd756c6,LRHI3_#1H0,33.0,1.23787,15.9124,100.0,912933d7-e004-445d-a2f8-9bc168986b80,LRHI5_1T0,11.0,0.0,0.0,100.0,,,,,,
e3566923-dda3-4bf4-8685-0c8db38995de,33/11kV 2WT LRHI3_#2H0-LRHI5_2T0,2,6544782a-b438-4186-b6b4-752eea6166f9,bb4364f6-429f-4099-abeb-2abbcea76288,LRHI3_#2H0,33.0,1.23787,15.9124,100.0,5b083418-f126-4e06-a593-4cc681936a3a,LRHI5_2T0,11.0,0.0,0.0,100.0,,,,,,
c2f0be1c-43f7-4065-88fd-ab04980944c7,33/11kV 2WT LWNI3_#1H0-LWNI5_1T0,2,81310286-14a9-450e-ac99-fe35d679c511,98a164c4-780f-4dc2-a1ae-43f489cf17b1,LWNI3_#1H0,33.0,1.26237,15.753,100.0,2c4c9b17-470b-40ba-a789-e9ec78bb2738,LWNI5_1T0,11.0,0.0,0.0,100.0,,,,,,
250524c7-c951-4fa5-9e1e-1b1ae2f9b61b,33/11kV 2WT LWNI3_#2H0-LWNI5_2T0,2,81310286-14a9-450e-ac99-fe35d679c511,fbf4fe0c-ce28-4b03-9a54-dea760c28d78,LWNI3_#2H0,33.0,0.742045,6.05266,100.0,ab6278da-4572-4f4e-864d-eac14264bde9,LWNI5_2T0,11.0,0.0,0.0,100.0,,,,,,
394a48a1-3cf5-40e0-82f4-f46868e22499,33/11kV 2WT MAER3_#1H0-MAER5_1T0,2,af801932-05c9-4e86-8af6-83844269ed6c,d55c3d0d-a8ab-4e1c-9366-94c2abf2ac5c,MAER3_#1H0,33.0,0.0001089,11.7612,100.0,59bb0f6a-2d16-4e17-849d-10b6b40c6561,MAER5_1T0,11.0,0.0,0.0,100.0,,,,,,
e545ccd1-9a6a-4f55-932f-9783652d3fe6,33/11kV 2WT MAER3_#2H0-MAER5_2T0,2,af801932-05c9-4e86-8af6-83844269ed6c,f3b1ed14-5fa3-4e6f-89d0-e80027bce4bf,MAER3_#2H0,33.0,0.0001089,11.7503,100.0,3c25de0e-1b25-4d84-a959-bfaf0f6acabb,MAER5_2T0,11.0,0.0,0.0,100.0,,,,,,
0e4feacb-c333-4461-8b1c-7f4f3c693c40,33/11kV 2WT MAES3_1H0-MAES5_1T0,2,530c231a-82f9-467d-a332-3f039665a773,11549ec6-6841-4ecf-928a-24ca4f866bc7,MAES3_1H0,33.0,0.69696,8.37441,100.0,a99435a2-a3f3-4b5e-b542-0020a6895d2c,MAES5_1T0,11.0,0.0,0.0,100.0,,,,,,
e090f0ba-72d1-46fc-b6f1-1505da979ad5,33/11kV 2WT MAES3_2H0-MAES5_2T0,2,530c231a-82f9-467d-a332-3f039665a773,286c828f-f624-4460-8637-af789a27b906,MAES3_2H0,33.0,0.693693,8.36352,100.0,a7ceb720-73d2-438e-8373-6108d6e53b52,MAES5_2T0,11.0,0.0,0.0,100.0,,,,,,
701f706c-974b-44aa-8bd6-46ef76d218ef,132/66kV 2WT MAGA1_#110-MAGA61,2,0df4d250-8289-4c95-b103-8295d6d8b5ec,30e35aea-10d4-44a0-ba50-533898aba20c,MAGA1_#110,132.0,1.49672,48.8412,100.0,1db94f5a-2bc2-4e02-9d3f-eb7806ccfec1,MAGA61,66.0,0.0,0.0,100.0,,,,,,
30f94b4a-41a2-401a-8031-022fb45f2df5,132/66kV 2WT MAGA1_#210-MAGA62,2,0df4d250-8289-4c95-b103-8295d6d8b5ec,6137a368-93f0-4294-8deb-39e14e4cdf67,MAGA1_#210,132.0,2.11179,50.2909,100.0,d2941e86-aaf5-4803-bd55-4e93ad0e7d91,MAGA62,66.0,0.0,0.0,100.0,,,,,,
4d620756-d4f8-43d6-9a6c-d033ff745ec4,132/11kV 2WT MAGO1_#110-MAGO5_1T0,2,381c6775-8c98-4fac-ac24-45dea4ca4ccb,46962333-1c7d-4f7d-b730-5cdbd2303cea,MAGO1_#110,132.0,4.02494,148.104,100.0,00267374-1970-43d9-aa3f-ab4c008b584e,MAGO5_1T0,11.0,0.0,0.0,100.0,,,,,,
221f3923-672b-4c0e-8c3e-f039126f5308,132/11kV 2WT MAGO1_#210-MAGO5_2T0,2,381c6775-8c98-4fac-ac24-45dea4ca4ccb,1b68fbbe-7e65-426a-b301-d163ebeee668,MAGO1_#210,132.0,5.40144,151.537,100.0,85ca783a-6778-4e97-81ff-b5e683f272a9,MAGO5_2T0,11.0,0.0,0.0,100.0,,,,,,
32a04c30-0b19-46b5-a4a3-1f6f1cf12603,33/11kV 2WT MASH3_#1H0-MASH5_1T0,2,df359802-a660-49ab-94a4-7bf2c69b2167,d1c18261-c87d-4387-83f2-15dae061a253,MASH3_#1H0,33.0,0.541124,12.0122,100.0,744e28e5-c31f-4f1c-a917-1366da7b5d85,MASH5_1T0,11.0,0.0,0.0,100.0,,,,,,
aba5056d-87fa-4aa2-8a10-265483ef4225,33/11kV 2WT MASH3_#2H0-MASH5_2T0,2,df359802-a660-49ab-94a4-7bf2c69b2167,ee471deb-d0b9-4f35-9913-106d356af1b6,MASH3_#2H0,33.0,0.543956,12.003,100.0,fc7360a8-768c-4b67-824e-914346d522d3,MASH5_2T0,11.0,0.0,0.0,100.0,,,,,,
ed806ff8-4ee8-412c-beda-c4d2dd1662f9,33/11kV 2WT MEIN3_#2H0-MEIN5_2T0,2,a4830494-6407-4f6e-ab59-7daf80a9c748,066460c9-449a-41e1-af21-0a945cfe1fde,MEIN3_#2H0,33.0,1.24451,16.0167,100.0,7925f231-71da-4dd3-9410-69d55c37bd42,MEIN5_2T0,11.0,0.0,0.0,100.0,,,,,,
a790bd56-afd0-4dee-bd9b-4424376095b8,33/11kV 2WT MERB3_#1H0-MERB5_1T0,2,542ff656-1a3c-4a9d-ac84-ccdcbe791739,5f097923-a7b4-462f-bd48-50501c87d46d,MERB3_#1H0,33.0,0.887644,11.6986,100.0,c6ae6479-b5aa-4e13-9f8e-1691c3825743,MERB5_1T0,11.0,0.0,0.0,100.0,,,,,,
96fafd36-d578-4972-846f-437099555e2a,33/11kV 2WT MERB3_#2H0-MERB5_2T0,2,542ff656-1a3c-4a9d-ac84-ccdcbe791739,c2f7e433-f2cd-4611-8c4d-e15b4b2b726c,MERB3_#2H0,33.0,0.859766,11.7151,100.0,621ed020-e493-46f1-b436-f401f5467e93,MERB5_2T0,11.0,0.0,0.0,100.0,,,,,,
d3322185-0571-4b62-8965-55dcfffc9528,132/11kV 2WT MERE1_#110-MERE5_1T0,2,f56cdc1c-50cf-49ee-a4c6-a5523f0d11fc,b647f36c-a927-4eaf-94b3-fc9d61fca618,MERE1_#110,132.0,5.2272,155.596,100.0,4bf0c8f8-4382-4b0c-8a0a-98b5df4d4d6f,MERE5_1T0,11.0,0.0,0.0,100.0,,,,,,
22bf1617-f777-410b-a6dd-7d9178d7ba0d,132/11kV 2WT MERE1_#210-MERE5_2T0,2,f56cdc1c-50cf-49ee-a4c6-a5523f0d11fc,742aa6bf-3143-4c9b-82a8-b03cb8a4d8b2,MERE1_#210,132.0,5.2272,154.725,100.0,a63fb7e7-652b-4d1d-80f5-b21e6d69d9a2,MERE5_2T0,11.0,0.0,0.0,100.0,,,,,,
c9dec3ea-b130-4e81-87aa-231daf1f1419,33/11kV 2WT MIDD3_#1H0-MIDD5_1T0,2,c545cf42-6495-4c82-a1a2-c7b44b3e3bce,19491a6e-302a-4512-a253-9c653997dd44,MIDD3_#1H0,33.0,1.26019,15.6484,100.0,1d9bad56-42c0-4a29-9758-eb5191397f44,MIDD5_1T0,11.0,0.0,0.0,100.0,,,,,,
c5e0947b-cdb5-45e3-b675-8d2059c8a762,33/11kV 2WT MIDD3_#2H0-MIDD5_2T0,2,c545cf42-6495-4c82-a1a2-c7b44b3e3bce,2eacec41-90af-4064-8b65-9994869360ba,MIDD3_#2H0,33.0,1.26357,15.5258,100.0,bf2e15bd-45f5-4885-819b-7e0831ce4322,MIDD5_2T0,11.0,0.0,0.0,100.0,,,,,,
804e54cf-8774-4ac5-a99b-55732f237daf,132/33kV 2WT MIFH1_#110-MIFH3_#1T0,2,e28ff257-13bc-4eb5-a0bb-9d392d6c1dba,3adc463e-f0b6-4c9c-bcaa-32f792aa6ca7,MIFH1_#110,132.0,1.40612,44.3127,100.0,3fa0ef40-13e4-478c-97e2-59fecd771cbb,MIFH3_#1T0,33.0,0.0,0.0,100.0,,,,,,
6f466586-ba94-40d8-8bb3-8bf0994cb272,33/11kV 2WT MILL3_1H3-MILL5_1T0,2,aa087464-4acb-4377-a7e9-0fd30e0c2404,699350a6-4b0c-4125-a6d9-1da3f132218f,MILL3_1H3,33.0,0.608751,12.0727,100.0,fa3ac725-e6f6-4edd-8a7f-ec05ced98501,MILL5_1T0,11.0,0.0,0.0,100.0,,,,,,
4f491df4-d063-4e47-a6cb-4a9aaa08900d,33/11kV 2WT MILL3_2H3-MILL5_2T0,2,aa087464-4acb-4377-a7e9-0fd30e0c2404,c85280b5-c9eb-48c5-8ffc-4979563cf755,MILL3_2H3,33.0,0.608751,12.0639,100.0,cd32003c-2cf7-4f5f-bd42-686b2b9bf6b4,MILL5_2T0,11.0,0.0,0.0,100.0,,,,,,
5533afb9-994c-436c-8168-671c28d9d981,33/11kV 2WT MILP3_&1H0-MILP5_1T0,2,805f7c02-c7c3-448e-87da-7afa1ecc861d,2bdb294d-873c-4c0d-b476-af6acdc945ed,MILP3_&1H0,33.0,0.848876,11.7305,100.0,e73e4a83-ba7d-4bda-a385-b17009a9575d,MILP5_1T0,11.0,0.0,0.0,100.0,,,,,,
6e4530dd-e532-40e5-b2b8-398f085359bb,66/11kV 2WT MONM6_1H3-MONM5_1T0,2,4bc53ec8-0a9f-4f86-a1ca-a59b160ce783,7cb3f3c8-e31a-437b-9d03-c30bbeb25174,MONM6_1H3,66.0,2.38709,38.4417,100.0,948f1001-1801-43dd-a2ff-f329afe77f49,MONM5_1T0,11.0,0.0,0.0,100.0,,,,,,
