mrid,name,from_node,to_node,from_name,to_name,r_ohm,x_ohm,bch_s,length_km,kv,container
960ba5f4-53c9-45ce-90e5-b35f45e2b4d9,33kV Line BREN3_3L5-LITC31[sec]0,cffd0071-719f-4e62-8ec4-2faf438efa36,9ddc2a29-22e0-4e2c-81fd-80dcde2395bf,BREN3_3L5,LITC31,0.0869072,0.0976305,0.000103921,0.96512,33.0,90c5872e-b9af-415f-88ac-18191b32887b
29573e64-a957-435a-8c1e-809c32586940,33kV Line BREN3_5L5-BRTE3T[sec]0,ab2f8680-3294-44ee-842f-65484ba76e51,4b71e5f7-38fa-402e-803e-fefca8379fa4,BREN3_5L5,BRTE3T,0.212758,0.24068,0.000261433,2.38757,33.0,6b70bd3d-9c6c-408a-80da-df7f9228dd8d
a6c4fd54-d445-4dff-97e5-8ad50988cd79,33kV Line BREN3_6L5-CCLM3_#1L5[sec]0,068e76d2-6030-44dc-a747-2700a74d3f20,a72a275e-91f7-4f61-8303-7abf3989b764,BREN3_6L5,CCLM3_#1L5,0.508541,0.482024,0.000324426,3.98643,33.0,ee425788-b960-4fa2-acec-1c558463afec
7e256d1c-2e85-401a-8bcb-72807adba419,33kV Line BREN3_8L5-BRTE32[sec]0,53542622-589e-430d-aa6f-534a2bf06bdf,5fe0cf5a-048a-4069-b9b8-2ffeb2a48bdb,BREN3_8L5,BRTE32,0.215382,0.242248,0.000261524,2.40147,33.0,0defe87a-9b8a-4727-9565-89e1321586c7
198ffbae-1b83-416d-b5c1-128a5e4effbd,33kV Line BRFT31-COMS3_1L3[sec]0,8b07eb6e-b6a1-443d-9cf6-a64e109792b5,3a90b162-69f0-4ef8-884f-6e060a3b6f13,BRFT31,COMS3_1L3,0.52453,1.1107,8.03621e-05,3.2626,33.0,093e81fe-0a2d-4838-9851-91112a2a3fad
27b0ef84-e87d-493d-b87d-0a81ec52c607,33kV Line BRFT31-JERS3_#1L5[sec]0,8b07eb6e-b6a1-443d-9cf6-a64e109792b5,466dbb5e-c22a-47d7-9101-35d34c4788e7,BRFT31,JERS3_#1L5,0.507935,1.15201,8.17632e-06,2.86,33.0,03b987bb-2d97-4ffe-b8a6-f78a699d61d7
01634e06-dd73-4f22-9e68-db1e575fb95f,33kV Line BRFT32-COMS3_2L3[sec]0,90dd375a-c3da-4775-9a6c-02fe13b3428d,eaed9365-eefb-4a10-98c6-1302054dc778,BRFT32,COMS3_2L3,0.528128,1.11959,7.76813e-05,3.26,33.0,b8b06e6d-2685-4b29-8a87-b9dd9ee627c1
98e444f1-67e6-4a2e-a3c9-029f4b2e8328,33kV Line BRFT32-JERS3_#2L5[sec]0,90dd375a-c3da-4775-9a6c-02fe13b3428d,b854097b-8659-4795-8d1a-4962ed4cbc70,BRFT32,JERS3_#2L5,0.507935,1.15201,8.17632e-06,2.86,33.0,316dcc51-ac07-47ea-a02c-8379fdb7ec80
de5ebd19-91a2-46cd-a3d0-c9008a6e7d1b,33kV Line BRHI3_#2L5-JESU3T[sec]0,3f07fd9f-187b-4460-a3da-8a1858eea11f,6f58810f-ef2a-4fb0-bbaf-91f70a160cc6,BRHI3_#2L5,JESU3T,0.20456,0.985144,7.72067e-05,2.838,33.0,c0a90575-6a46-486e-968e-2671d2359044
3eb91889-7663-442a-99c4-3c144b116dc2,33kV Line BRHI3_#3L5-COUR3[sec]0,b1ea75d7-6675-413d-a2d7-de29ba5efc81,d53fe042-3880-4702-ad78-597ca608d902,BRHI3_#3L5,COUR3,0.37916,0.3059,0.000249677,2.8164,33.0,5d786f08-a418-4f4f-a760-e325af3175e5
226b3db0-2597-4f6a-89d6-f58199628745,33kV Line BRHI3_#4L5-BROA3_2L3[sec]0,4708e943-3175-4cc1-86ba-d84490de219e,49a6ec5a-b149-4013-8f67-2dde05788b35,BRHI3_#4L5,BROA3_2L3,0.345896,0.277061,0.000221836,2.537,33.0,d6977f5e-1fb0-478e-b323-dec59d59d8b9
937e5896-4c43-4b84-9b1d-ce119b904ab3,33kV Line BRHI3_#8L5-SHIP3[sec]0,2bb9ceff-54ac-4518-a053-79dd6ecd7306,151eb6a7-6b15-4dca-97f6-2b652fefc5b5,BRHI3_#8L5,SHIP3,0.5381,0.429919,0.000344478,3.944,33.0,f627f717-b7ed-49d4-bdd4-cd81115faaea
7cfed8b9-0938-4067-b76d-e5ed0f3874a4,11kV Line BRHI5-BRHI5_1[sec]0,0b799ad9-935e-44be-8215-8d9afb00fcfa,02ebd43e-d158-4bde-bfb8-624bf488e5f4,BRHI5,BRHI5_1,0.0327465,0.015314,3.78407e-05,0.19,11.0,475247a6-0d7d-4553-9a4a-5aa0d70ed6c2
301b46f8-9a0b-476e-805c-0d220636776a,11kV Line BRHI5-BROA5_2[sec]0,0b799ad9-935e-44be-8215-8d9afb00fcfa,fc90d557-5bea-415b-aec0-4f9648e248d7,BRHI5,BROA5_2,0.0895359,0.039746,4.79875e-05,0.476,11.0,c72dc63b-a315-4810-98e1-d4d9f8c7284e
9cab02e9-8ad1-4364-a2a0-4561117d75f5,11kV Line BRHI5_1-BROA5_1[sec]0,02ebd43e-d158-4bde-bfb8-624bf488e5f4,02d91127-1bc6-4eae-b40a-53b018c28073,BRHI5_1,BROA5_1,0.617652,0.285697,0.00052145,3.544,11.0,208002f6-cdb1-4d3c-ba93-c3610b28df3d
d9122253-d0c5-49ba-8fff-b470024c8cc8,33kV Line BRID3_1L5-NEVE3_1L3[sec]0,109f6df0-d448-47b8-b053-704307e3f782,52273328-f199-4bee-a62e-d4893b1e5512,BRID3_1L5,NEVE3_1L3,2.77754,3.59965,3.34386e-05,10.137,33.0,15e17ab1-2e52-4bde-b2c1-3e45f51b70c7
12a2600a-4b7d-4f20-b39c-8e7b30164afd,33kV Line BRID3_2L5-BRID3_2L9[sec]0,a4976e4b-b799-4d64-a488-43b860930dc6,16e0c25b-2cae-490a-ab50-1ce50b4a52a9,BRID3_2L5,BRID3_2L9,2.88039,4.57502,4.62226e-05,13.523,33.0,f53ee537-f85e-4fdb-a36a-30911370b72b
1402afcb-baa1-4f7c-8ca1-65e389834746,33kV Line BRID3_4L5-CARG3_1L3[sec]0,83466b88-0b2c-4bd5-862b-03a16e635c1a,516852c2-0bf6-474b-b83e-e9978f209092,BRID3_4L5,CARG3_1L3,1.1022,1.52836,1.2978e-05,4.041,33.0,c43bf688-8b80-4c29-95ab-eedaf41967bc
c89e114a-de46-463c-902c-e2f4c56b9252,11kV Line BRID5-CARG5[sec]0,adf04286-bc5f-4490-81fa-83217d0ae34e,21734d47-61f8-474c-9db4-b20b73eac2a2,BRID5,CARG5,1.12704,1.24998,0.000174472,4.44,11.0,62281e9a-6e6d-4339-b42c-f4f5364e02a1
b3a5988b-4df0-44fc-80de-67a84ebf9140,33kV Line BRIF3_#11L5-SOFI3_#1L5[sec]0,8996d499-13e5-47f9-a11e-2b4c4f901a44,dbeb74ed-3dc8-4661-bb86-076fa4701e3a,BRIF3_#11L5,SOFI3_#1L5,0.0569913,0.113321,0.000113223,1.06,33.0,c8330c11-ae92-49fd-8bb3-4cddd93d7e24
8915df91-ae6e-4d3d-8523-2f3e1820ee9e,33kV Line BRIF3_#12L5-SOFI3_#2L5[sec]0,a669f137-6b10-4b53-a2a4-c0f71eeda193,0d3552e3-f59e-4fd4-b7af-f5aea9552fb8,BRIF3_#12L5,SOFI3_#2L5,0.057744,0.114819,0.000114718,1.074,33.0,ae7c11dd-31dc-482d-8498-cb6dcfb37bd4
79d5c37b-8077-463a-9f79-e97d4bfbd738,33kV Line BRIF3_#1L5-VICR31[sec]0,06253927-a452-4233-b0a3-9718be9c8c9b,debb3cce-2523-40f0-862b-d192575f3ba6,BRIF3_#1L5,VICR31,0.444125,0.455358,0.000925904,4.813,33.0,d9cdf141-24f9-4037-a2a2-ccd8f81f2c43
12a866c5-2d9a-475e-b065-d322dc1d56b3,33kV Line BRIF3_#3H0-BRIF3_T3[sec]0,c4dc15b9-f4d9-4702-9d8f-fbfef242cfd6,9bd0cf55-7cd3-4823-ab80-beb75a8e9d7c,BRIF3_#3H0,BRIF3_T3,0.00346501,0.00341999,3.62854e-06,0.03,33.0,76a5ed21-b38a-4bb0-b141-67406cdab986
5f5babfa-5c59-491d-9eb0-bfa3ae101447,33kV Line BRIF3_#3L5-BAGL3_#1L5[sec]0,090a7366-8a11-4318-b620-c7b4013045b0,846ad7de-b0d4-426f-966e-58c4e88c08a0,BRIF3_#3L5,BAGL3_#1L5,0.223376,0.216994,0.000202112,1.952,33.0,220c8983-b5ea-4bfc-8fdc-1904cb730d04
a17281cf-7a1f-4bd0-8fdd-4ca6339c8aeb,33kV Line BRIF3_#4H0-BRIF3_T4[sec]0,216213ba-2e26-408b-84b3-39c5cbc8c83d,f65f4001-bb4e-4983-a712-b23b6293ccf8,BRIF3_#4H0,BRIF3_T4,0.00234818,0.00294393,2.11712e-06,0.025,33.0,a76228ac-9a9e-4821-989c-4b9c5bbfa593
323721c0-4dd7-459b-a045-787927566929,33kV Line BRIF3_#6L5-VICR3_1L3[sec]0,c3f3d94c-afa4-4082-943c-097484cf8631,f2834b2e-985f-41dc-a5ae-b98d6e0b78be,BRIF3_#6L5,VICR3_1L3,0.443911,0.45655,0.00092573,4.823,33.0,fdf70f21-f2b4-4f71-9219-4c237d0009f2
76bbe4a9-2059-4c16-9de6-26aa48cf9386,33kV Line BRIF3_#7L5-56L6096P11A[sec]0,4c70b5a8-9787-40ab-b0de-4f7a870588d0,0bb0077c-0bb8-4d6d-a4ef-20d830f2633a,BRIF3_#7L5,56L6096P11A,0.908752,1.86356,0.000153115,5.652,33.0,a685f882-45dc-4370-9518-68fbfd75cea9
88e8de19-7ca3-43a8-820d-4a306518e93d,33kV Line BRIF3_#8L5-BRFT32[sec]0,934a7e21-93cf-4127-b253-70798ef933ca,90dd375a-c3da-4775-9a6c-02fe13b3428d,BRIF3_#8L5,BRFT32,0.319625,0.662345,9.46281e-05,2.126,33.0,b4ba691a-c106-470d-92e8-0a452b1db315
6ba2dd34-77ef-4c5f-a945-b55635c3b2de,33kV Line BRIF3_#9L5-BRFT31[sec]0,25c84434-1be2-4bb3-9893-516a37a127a4,8b07eb6e-b6a1-443d-9cf6-a64e109792b5,BRIF3_#9L5,BRFT31,0.297834,0.616472,9.29596e-05,2.002,33.0,cc0074a1-8c5b-4fbc-914c-b00142164b74
8e5ab0f8-9efa-4ab6-80ca-73274a4537ed,11kV Line BRIF5-WERN5[sec]0,8818be59-4561-4460-86f8-8e956f18c67b,2764602f-811f-49db-81df-4c71b50cc871,BRIF5,WERN5,0.191587,0.119082,0.000300942,1.4676,11.0,ffee8d27-8acd-438f-a1b8-97b954196dbf
053acfdd-9613-4d37-9c0c-aa7182c6eee4,33kV Line BROA3_1H3-BROA3_T1[sec]0,20092ab3-132b-4267-b7fc-3722cc573008,a98b75cd-bdb9-4a19-98d0-6100e6434995,BROA3_1H3,BROA3_T1,0.00345968,0.00395114,2.68511e-06,0.033,33.0,28835823-4f5c-4760-8709-0c1ee5998bf3
ba13e6af-f5af-4021-ab10-7681171f8a7a,33kV Line BROA3_1L3-BDKB3_#1L5[sec]0,c913f341-db1f-4406-a495-f3b3a9d3936a,1d9bbea9-9139-43e1-a6bc-81263d861ded,BROA3_1L3,BDKB3_#1L5,0.187648,0.177386,0.000119285,1.466,33.0,798fd372-4049-4c15-9988-e4ef3caecedc
dbcd5bb9-7a25-4317-8538-4186f69fcc7a,11kV Line BROA5_1-BROA5[sec]0,02d91127-1bc6-4eae-b40a-53b018c28073,1f16d623-3133-4258-ad23-87da47125767,BROA5_1,BROA5,0.00790022,0.003507,4.23419e-06,0.042,11.0,6642b120-8fa7-45ab-9f22-1521743b315c
80d0a6bc-5db4-46c0-89eb-923440e8ff5b,11kV Line BROA5_2-BROA5[sec]0,fc90d557-5bea-415b-aec0-4f9648e248d7,1f16d623-3133-4258-ad23-87da47125767,BROA5_2,BROA5,0.376536,0.166825,0.000203984,2.0,11.0,b5a77ea9-fb98-4dfb-929b-3d363cd0b8dd
cebfb79d-1ac7-4864-8280-8b0b987aae52,33kV Line BRTE3T-BRTE31[sec]0,4b71e5f7-38fa-402e-803e-fefca8379fa4,99912584-0a15-4a03-b210-b11d816544ac,BRTE3T,BRTE31,0.0029125,0.00264999,3.69137e-06,0.025,33.0,9d0a7a6d-8dae-41c7-84a0-309a8859e109
73375d28-57d5-4ed7-b0d9-b484869086b5,33kV Line BRTH3_3L9-BRTH3_#1L5[sec]0,ffc0e4c4-61f7-41b6-a117-471bc085c6df,b9cf1db6-601d-4b84-b840-dc2a9532863a,BRTH3_3L9,BRTH3_#1L5,0.0360677,0.0389426,2.70891e-05,0.333,33.0,f3f1dbde-2652-4a3f-a107-5167e794480f
f83c5fac-34d6-43a0-acee-9783f69e9a14,33kV Line BTEG3_6L9-BTEG3_#1L5[sec]0,082c7c2a-1293-4c0b-a71c-6b868a2d4780,df13c449-71c5-4712-bea0-122445b4cbd7,BTEG3_6L9,BTEG3_#1L5,0.00498762,0.00537966,3.76492e-06,0.046,33.0,97a7ff0f-9e03-4330-84a0-68dd5a0182f5
b34a1507-195a-44e4-9958-b9837f58fa08,66kV Line BTWF6_2L9-61L9237P243[sec]0,7112913b-e881-4b2d-b33c-f52e78df7a01,ff50997c-774a-485c-b05d-f36a511ea899,BTWF6_2L9,61L9237P243,1.48737,2.30176,1.61387e-05,5.465,66.0,86ef2e73-548b-452c-bd6d-55e75d0c6d45
39c9fda6-b7af-464c-aebe-d5ddfdd71959,132kV Line BTWS1M-PP1N1[sec]0,52673f20-784e-45af-b0f6-c9803310357d,2251343d-4fe1-4f53-a4bf-f5aa7e6382ad,BTWS1M,PP1N1,0.186437,0.828464,1.00616e-05,2.121,132.0,0d46f559-e702-46b3-bfff-9705a874f4f3
7fe8d434-dee7-4f19-abaf-4a74c3ce6d88,132kV Line BTWS1M-YSTR1_103[sec]0,52673f20-784e-45af-b0f6-c9803310357d,59e77568-0589-44d2-9c68-663e92a54b0d,BTWS1M,YSTR1_103,1.33784,5.94495,7.2201e-05,15.22,132.0,1b249797-43ad-4911-aa17-b1c0cb8f5cac
e09e4984-a603-4dfb-b815-0ebd775e354b,132kV Line BTWS1T-BTWS1_105[sec]0,355a91a1-3dcb-4c5d-9a81-2ea531282252,8b6869e4-72a1-4b41-80dc-75db68a03087,BTWS1T,BTWS1_105,0.00568641,0.0116352,1.00933e-07,0.032,132.0,7b37f6f5-e084-4acd-b9d6-96bec81cc0c1
44d779d2-f757-4528-9f1d-ec2fa15a530f,132kV Line BTWS1T-PP1S1[sec]0,355a91a1-3dcb-4c5d-9a81-2ea531282252,01d3ff37-abfd-47ff-9f3c-11d5e5d10ad7,BTWS1T,PP1S1,0.178437,0.792919,9.62994e-06,2.03,132.0,03f6642c-3c9a-4cab-9f92-db3da61a44f0
f07803e7-a08d-4d86-ae5e-cd46233b3f58,66kV Line BUIL6_1L5-BUIL6_3L9[sec]0,01974008-d676-40a0-88a4-b5c2a016230b,db2d4253-ff53-4ff3-b04b-56bbf4b81236,BUIL6_1L5,BUIL6_3L9,2.04367,4.26729,3.42199e-05,11.285,66.0,817e4bdc-1544-4053-a463-69bfdb5c9e19
ab89188d-4aaa-4dfb-8e4a-06bdf6967d18,66kV Line BUIL6_2L5-61L8058P46[sec]0,a2660600-c9e7-4fab-815f-1f25a3ba166b,3af6bf6d-fe10-4007-ba86-63ab4cdb30ed,BUIL6_2L5,61L8058P46,1.19563,2.48516,2.0152e-05,6.613,66.0,815135f0-877e-4168-8398-da8147412052
e0ceeedf-87dc-4e48-a229-0abedd82d9e2,132kV Line C6__1SE-NEWL1_103A[sec]0,0eb88156-1606-4298-9bde-d581f9ae22d3,519b1e49-3747-4dee-b08f-4f93bafa9aaa,C6__1SE,NEWL1_103A,0.0126,0.0526501,2.9688e-05,0.45,132.0,3abf4c6a-33ee-4204-b70b-6ae883c6d095
10dbcf49-090e-4f9b-9fcb-9c91d1d8cac9,132kV Line C6__1SW-82B5C4S[sec]0,51c559fb-fa81-422e-8a99-4ba89c89a84c,6806e6de-338a-4150-8474-eed5a9dfaa74,C6__1SW,82B5C4S,0.0432059,0.192284,2.05702e-06,0.497,132.0,1cccaab8-a562-42af-8818-5568d3e4bd73
b03afee0-0de2-47af-9300-762636020707,66kV Line CAEA6_3L5-FFYO6_1L3[sec]0,3a3ed80a-f28e-4ccf-ad35-ffb160c88fc5,f743d260-b600-4a46-bb8c-59142da8d03c,CAEA6_3L5,FFYO6_1L3,0.562281,1.04512,0.000227028,4.895,66.0,e2b92012-2456-47ce-9539-36227844c62f
3b7fbf4d-cffd-42bf-bea0-d4a0c17323b9,33kV Line CAER3T-CAER3_MAIN1[sec]0,d8a5e5d4-f63f-4580-b218-6796c14e0ba1,35539708-7fca-4ae6-a877-23e0ff87d3f6,CAER3T,CAER3_MAIN1,0.121873,0.101984,0.00014645,1.026,33.0,c78a1772-ecdb-4936-8e6a-4ef064d777df
5f4c7b3f-e966-4026-84ce-af74c10b8877,33kV Line CAER3T-TRET3_#1L5[sec]0,d8a5e5d4-f63f-4580-b218-6796c14e0ba1,782ba3ca-9f74-4482-9609-5d95ef94561c,CAER3T,TRET3_#1L5,0.678549,1.23994,0.000131093,4.159,33.0,1849190a-8158-4e2b-80f4-7fc4bcb3f217
44dd6cde-b319-40dd-aca7-4dd0eff326b8,33kV Line CANS31-CANT31[sec]0,ea3c06c8-ea55-4402-a2c2-f1e6c0790c48,db9e93d8-885a-4448-86c2-439ccef578a1,CANS31,CANT31,0.112071,0.126504,0.000134486,1.255,33.0,2930b5e8-cf79-4af9-8fc0-d5f620802624
3822141d-be41-478f-a521-8fc61cd7286c,33kV Line CANS31-SANA31[sec]0,ea3c06c8-ea55-4402-a2c2-f1e6c0790c48,9279c9e2-27e3-4393-90d7-3cc6740d96ef,CANS31,SANA31,0.0012502,0.0014112,1.50024e-06,0.014,33.0,848fe727-2512-4ebe-998e-a34b2012dcb8
de003788-2535-470f-b599-ec1386d756f3,33kV Line CANS32-CANT32[sec]0,c2197a6d-38f0-4395-a474-d9569293f907,00ba45ba-eb55-43d5-9f7b-c936150c6b70,CANS32,CANT32,0.115643,0.130536,0.000138772,1.295,33.0,e409b1d4-3da6-484a-920f-3c91556b8638
30d979f5-cfa5-49f8-ab91-ad28858eb0eb,33kV Line CANS32-SANA32[sec]0,c2197a6d-38f0-4395-a474-d9569293f907,de3909e7-247c-4c25-aa6e-fd15233e235d,CANS32,SANA32,0.0010716,0.0012096,1.28591e-06,0.012,33.0,79fc4bf3-2b0e-40a7-ba48-cfa93fbf54da
31e1321a-a58a-44f6-b6c0-31a6fc7151c4,132kV Line CARC1_105-CARE1_605[sec]0,659d6c69-c073-449b-bfef-33594db87272,79437177-459e-401e-a77b-c5579af9ae66,CARC1_105,CARE1_605,0.110896,0.406519,0.000352107,2.724,132.0,c2f766fd-1b4b-4697-880b-dabb64a26f7b
669b706f-e02e-4261-9e53-2041795ee36e,132kV Line CARC1_113A-CARC1_GT1A[sec]0,eee242e2-e194-4569-99db-0036e0356376,e288ff77-f591-4537-b475-0c917b15f4d0,CARC1_113A,CARC1_GT1A,0.0,0.0191664,9.50987e-06,0.076,132.0,c334aa18-a517-44ce-b1b3-099415efdf94
1b6c28cc-e07e-40c0-86ad-25e4b9d4515e,132kV Line CARC1_213B-CARC1_GT2B[sec]0,2735bec5-9f0a-4ec7-90a7-2839c1648a7d,b40182c9-59ab-41b0-84f2-10a0d784ec27,CARC1_213B,CARC1_GT2B,0.0,0.0191664,4.6298e-06,0.037,132.0,ec6e04ba-6f1e-4dde-8cc6-eef4871fd6a1
6e115683-2c71-40a7-862a-9e980b23174d,33kV Line CARC3_#10L5-TRPK3_#7L5[sec]0,066e7a88-3161-42c8-ad42-ba4df50cae36,ca8eaaf6-46e5-424b-ae76-c42b31d2bbd7,CARC3_#10L5,TRPK3_#7L5,0.119345,0.205718,0.000203453,1.91,33.0,2b1f34e1-377d-48fd-85fd-cefc873324a9
cbe4b13e-a78f-49f9-96b9-a4d8f0bbe8c8,33kV Line CARC3_#1L5-SAND31[sec]0,7836c46f-4a86-41ba-ba41-88acad2830b1,a5dfc545-7564-464b-902d-fd9e33f5b682,CARC3_#1L5,SAND31,0.0547795,0.0780646,0.000109369,0.83,33.0,6765510f-5168-436f-a394-cd708134d9dc
77283100-59b8-4925-a6f6-5719c9c0c59f,33kV Line CARC3_#2L5-WOOD3_#1L5[sec]0,4ac5e54e-46e8-42a2-b4e0-1dddd6afe12e,eb5ed42a-cfa4-426a-bd6e-93ebf79ebd98,CARC3_#2L5,WOOD3_#1L5,0.135758,0.191762,0.000230837,1.87,33.0,1752285a-1598-4528-b7e8-30e6eed1f071
4caa359e-fe5c-4156-ba8c-467ce7b6b30a,33kV Line CARC3_#3L5-TAFF3T2[sec]0,b2707f76-a60e-4725-9011-1fddef7c500f,5a970448-2e24-4fdf-a572-f28bf768f2e1,CARC3_#3L5,TAFF3T2,0.157957,0.186268,0.000228635,1.902,33.0,efd391c3-f4d6-4cc5-9f8d-275f7dc99d4f
8d6990a6-4052-4f3f-afa0-96b13f35eecb,33kV Line CARC3_#4L5-PART32[sec]0,8f2f44e1-b7bd-432a-a019-e746fd899ff7,a5a9a1c1-4bbe-4c69-930f-4845e3f76980,CARC3_#4L5,PART32,0.0614321,0.0706463,8.9369e-05,0.707,33.0,e566067f-bf00-4f11-93b4-f8763cc12b39
8f37b3a5-436a-4581-97a7-27e3844824f5,33kV Line CARC3_#5L5-PART31[sec]0,ae8835cd-6570-4b76-aced-d094ab9a052b,dd80ff01-bae6-4e80-812b-10e00033697b,CARC3_#5L5,PART31,0.063162,0.0723894,8.99533e-05,0.725,33.0,f3f6f186-5ab5-4f89-8559-f9c39cebba75
d9e7fcc7-e5cd-4f31-8fe8-cc169cfe8054,33kV Line CARC3_#6L5-SAND32[sec]0,332273cf-0959-4d0c-b698-79311e51b13e,7ebaf4bb-72c5-4544-9bb0-20ac425cac7b,CARC3_#6L5,SAND32,0.0463927,0.0739517,0.000114277,0.81,33.0,fad2cfe2-5421-48ad-906b-ca9599384ebf
62f1294d-5b40-4664-bd88-c7da33fadc7f,33kV Line CARC3_#7L5-TRPK3_#5L5[sec]0,c6d926a3-f111-4e6f-833c-620bfeb31a4d,ebd4ae73-03c0-4a15-9595-e7097e341db3,CARC3_#7L5,TRPK3_#5L5,0.0722488,0.197757,0.00026777,1.973,33.0,db395723-2135-4896-a906-de4b302288ed
3c66e5b2-f1a6-41fe-8d47-13366ee3380d,33kV Line CARC3_#8L5-WOOD3_#4L5[sec]0,9ff9973f-c97e-4585-ae87-59dda1895401,6aed5926-df2b-4a7f-9363-1612cbd65ca7,CARC3_#8L5,WOOD3_#4L5,0.135459,0.190944,0.000231927,1.87,33.0,0aab654e-0914-4f5c-a226-cb331abcb7e6
80b8e287-8884-4a8c-8604-53cff9980734,11kV Line CARC5_GT1A-RODM5_1T0A[sec]0,4e875112-ceca-481c-b17a-e71aef86c6df,b2131bd4-06dd-41b2-8102-c86265027dd8,CARC5_GT1A,RODM5_1T0A,0.01592,0.0205333,0.000799372,0.8,11.0,c3bd6d91-1600-42ca-a1b5-fb9f65b354bf
6fae6c1b-1f49-4b37-bd3d-85ca3f36ff11,11kV Line CARC5_GT2B-RODM5_2T0B[sec]0,53a5d0a0-cd89-45a9-88b8-b4a2f11c3d08,fb594a6d-f7f5-4e79-86d2-e1c184023b7b,CARC5_GT2B,RODM5_2T0B,0.01592,0.0205333,0.000799372,0.8,11.0,3fb223f7-da86-443f-95c2-e866839d0d37
5075f30b-ad80-4153-aff9-3c52d44b5f15,132kV Line CARE1_205-ROVE1_205[sec]0,039ef7ea-24e5-4390-a3cc-e6a7bc514b42,777a0919-115d-4335-bf49-668d712453fb,CARE1_205,ROVE1_205,0.119224,0.498187,0.000280915,4.258,132.0,f7b346fb-b969-4136-ba1d-b4ca7fbb79cd
94b3865b-b098-491a-851a-c2f3b9e5ad8d,132kV Line CARE1_705-CARN1_103[sec]0,510477ec-e62d-44e5-8bd5-7fa3c7ad4715,9814bf9d-61dd-48c4-bfae-38995fb8afa4,CARE1_705,CARN1_103,0.33916,1.13841,0.00088952,6.95,132.0,8eef28b8-f1c8-40b6-981e-6cabc360b2e4
b27c7073-e2a8-4d17-8e89-02b68c526b4f,33kV Line CARE3_#11L5-TNOR31[sec]0,40a572fa-7082-4940-b79f-dc982c8709e3,2e80751e-a9a1-43f2-91ae-12befdae35d1,CARE3_#11L5,TNOR31,0.135126,0.152771,0.000161636,1.512,33.0,9f7f5a84-2841-41e5-8887-311521ad3104
9869ae66-d82c-4229-a492-7596c09e2ad6,33kV Line CARE3_#13L5-GKTR31[sec]0,20ed59ed-4c25-45e8-9aa7-e42c32c3d7fe,e2adc495-9c9b-4ae7-b17e-688a29a94422,CARE3_#13L5,GKTR31,0.265236,0.246126,0.000287894,2.43,33.0,5ebb8e53-29b4-42d1-9d37-170b393da303
46fb0f12-c5dd-4484-8bd8-3dcb6088622f,33kV Line CARE3_#15L5-HEAT3_#1L5[sec]0,556f0a2b-1dcb-45c5-bb6d-e7f533171b45,aa3e0cde-9f41-4cfd-8d4e-ce1267f41f8d,CARE3_#15L5,HEAT3_#1L5,0.43142,0.478856,0.00053111,4.747,33.0,d9289527-f897-4ac3-9f51-78eacdce3f8d
68f4ecfd-2031-4a44-b3d3-d74bdbfd15a9,33kV Line CARE3_#1L5-HEAT3_#2L5[sec]0,dd6d01dc-56b7-45ec-98cf-fa75fc6cd97b,a24d9f3d-f948-4eed-a0a7-d040e2413c82,CARE3_#1L5,HEAT3_#2L5,0.444352,0.493432,0.000551004,4.896,33.0,6c5530b7-c92c-49ab-933e-149b2ddcc8e4
9258411d-cf08-4149-956f-5e12167b95fa,33kV Line CARE3_#2L5-GKTR32[sec]0,030d5b18-ad08-4ac2-891c-091f88b9db6e,ce8d638b-10cf-4f06-af24-e44d601a8ed7,CARE3_#2L5,GKTR32,0.227382,0.256968,0.00027153,2.542,33.0,a9592b10-2a66-4961-873e-8aedd88cc478
f0ec4c15-0c00-4724-8380-c753c7ead2b8,33kV Line CARE3_#3L5-CARN3_#1L5[sec]0,2b34204f-c7bb-4a33-8ab2-8036d7347fe8,23c69cf7-0b8b-4e99-9efb-2329cfde74ff,CARE3_#3L5,CARN3_#1L5,0.629181,0.705084,0.000748118,6.964,33.0,eeec6d2c-482a-4fa8-bfea-99ecebb675fd
b43ce0f6-b08f-455c-8fc9-f169ddc84063,33kV Line CARE3_#4L5-STME32[sec]0,0c4269e4-2acf-46f0-8ce0-81b859c3e9e5,201f9da1-c844-4fd7-8653-55b1c28209fa,CARE3_#4L5,STME32,0.530681,0.558646,0.000601102,5.467,33.0,e48e4b25-24f6-4d2e-a58d-bdbaa4244863
2f7691b7-6b96-4d0b-9e22-b35ea8a9314c,33kV Line CARE3_#5L5-CYNC3_#3L5[sec]0,55777a25-7221-4332-973c-b5c3e1b93899,7fde28c8-142c-4604-9122-1bd9584f19f5,CARE3_#5L5,CYNC3_#3L5,0.318347,0.353361,0.000413972,3.542,33.0,23d7f038-e340-42f8-a0bb-a8f729721d4b
87cbbdd4-f533-417a-80d5-e1b0ad4a51e8,33kV Line CARE3_#6L5-CYNC3_#2L5[sec]0,103bc248-8350-4b11-9232-3fa9408387dc,fd442690-7521-40e4-9155-c2600c414796,CARE3_#6L5,CYNC3_#2L5,0.329889,0.369129,0.000417752,3.684,33.0,751c29be-5822-4d25-9a12-3e36f6e87275
