mrid,name,n_windings,container,end1_node,end1_name,end1_kv,end1_r,end1_x,end1_rated_s,end2_node,end2_name,end2_kv,end2_r,end2_x,end2_rated_s,end3_node,end3_name,end3_kv,end3_r,end3_x,end3_rated_s
858a1be4-cd7c-4857-96ec-5cbd72494be0,33/11kV 2WT ABAE3_#1H0-ABAE5_1T0,2,466e5458-170b-44d4-b179-129301a2d1a8,cb25b7e7-e4e7-441e-99d8-2f69a10f850e,ABAE3_#1H0,33.0,0.639243,11.0642,100.0,b44b1e7e-e558-41e6-91fb-68007b50c0ac,ABAE5_1T0,11.0,0.0,0.0,100.0,,,,,,
c5a00c68-3b2b-4f83-8fdd-1bd77e83a82f,33/11kV 2WT ABDA3_#1H0-ABDA5_1T0,2,03b75081-bd5d-4fc6-b41d-92cf21c1cfb6,8d6156b2-8504-45bc-81e0-b17f99986322,ABDA3_#1H0,33.0,0.542812,12.1029,100.0,ceb99bf7-4363-45c7-a763-5c24170e590d,ABDA5_1T0,11.0,0.0,0.0,100.0,,,,,,
89c27c1c-57e3-45f3-ab03-1adf9ba595d6,33/11kV 2WT ABDA3_#2H0-ABDA5_2T0,2,03b75081-bd5d-4fc6-b41d-92cf21c1cfb6,78c39e79-1ca1-4c76-98b3-4055099651c4,ABDA3_#2H0,33.0,0.546754,12.0755,100.0,95709e63-1f1d-4733-a693-bcb01e11bff2,ABDA5_2T0,11.0,0.0,0.0,100.0,,,,,,
dd8233c0-4944-4309-a745-47db892e6af8,33/11kV 2WT ABEC3_1H4-ABEC5_1T0,2,c843fa31-2a90-4698-9e07-0b692dd2b9e3,a98b89a4-e14c-4a49-8780-b51b89f7b36b,ABEC3_1H4,33.0,0.87414,12.4857,100.0,0ce7f10b-9acb-4531-b824-d8cb80dd4445,ABEC5_1T0,11.0,0.0,0.0,100.0,,,,,,
03515f2e-d2a1-4847-89c6-b21800034669,33/11kV 2WT ABEC3_2H4-ABEC5_2T0,2,c843fa31-2a90-4698-9e07-0b692dd2b9e3,6b336a40-4d5e-443a-8d8b-4a94e876667b,ABEC3_2H4,33.0,0.865864,12.428,100.0,c3a9a7a6-b1ab-4734-8b47-4b3cf9e4e222,ABEC5_2T0,11.0,0.0,0.0,100.0,,,,,,
19f96b1a-e52d-4949-ac9d-42b8515dd7ea,33/11kV 2WT ABEP3_#1H0-ABEP5_1T0,2,dc388f50-61a4-45cb-b8ce-2b2e92273614,0376cdda-7a2b-4e51-85e8-4353b56d3a12,ABEP3_#1H0,33.0,0.552014,11.9935,100.0,d535b55e-c967-4909-82cc-d459e272a5ae,ABEP5_1T0,11.0,0.0,0.0,100.0,,,,,,
10073b5d-2588-47d0-ad5f-b7549554b56b,33/11kV 2WT ABEP3_#2H0-ABEP5_2T0,2,dc388f50-61a4-45cb-b8ce-2b2e92273614,e4b9fc39-5e27-42af-9759-2d4dc85bf460,ABEP3_#2H0,33.0,0.556152,12.1024,100.0,0ecd7500-0554-471f-a8f4-2b33e3f440d6,ABEP5_2T0,11.0,0.0,0.0,100.0,,,,,,
d25d93c8-fa19-4006-ab61-24823a34472f,132/33kV 2WT AMMA1_#110-AMMA3_#1T0,2,0019c517-3f16-459f-be70-7155643602ad,707572f1-1182-403b-aa9a-aaa041bc3059,AMMA1_#110,132.0,0.737384,42.5663,100.0,4d04b9b2-8f10-4ed0-b407-ce988f316584,AMMA3_#1T0,33.0,0.0,0.0,100.0,,,,,,
a1370dca-f35f-434d-93a7-04c5d041dcae,132/33kV 2WT AMMA1_#210-AMMA3_#2T0,2,0019c517-3f16-459f-be70-7155643602ad,d4d90e49-23bc-40fb-95c6-a955bbd5af78,AMMA1_#210,132.0,1.50369,49.9267,100.0,304a44f1-b35b-4591-bee2-580ace857d12,AMMA3_#2T0,33.0,0.0,0.0,100.0,,,,,,
a5be2fa6-56d1-4d42-9636-79cc63a33517,33/11kV 2WT BISH3_#1H0-BISH5_1T0,2,f5e9ebd2-c796-490a-b427-cb788f1c370b,063d86ca-ce7d-4732-894b-1f6480863f04,BISH3_#1H0,33.0,1.23743,15.9647,100.0,25e8882e-dbbf-4d21-802d-2f4e5c756c95,BISH5_1T0,11.0,0.0,0.0,100.0,,,,,,
0d57f57c-a190-4290-a954-2a44f2a0c824,33/11kV 2WT BISH3_#2H0-BISH5_2T0,2,f5e9ebd2-c796-490a-b427-cb788f1c370b,ed3fb38a-1bdb-44af-b781-3b654394a121,BISH3_#2H0,33.0,1.23362,15.8952,100.0,bfabe878-a0cd-4424-ace0-f9fe71775d1c,BISH5_2T0,11.0,0.0,0.0,100.0,,,,,,
398f436d-1c0f-4428-b3e2-1fd1bd049a0b,33/11kV 2WT BLAP3_#1H0-BLAP5_1T0,2,970da3ba-1fbf-45ed-b3fe-f8ad4329494d,3fc02529-57a6-4d51-9337-6371898c6c63,BLAP3_#1H0,33.0,1.22992,15.8883,100.0,481357bf-2a76-42d5-bb6b-f45c7308aacd,BLAP5_1T0,11.0,0.0,0.0,100.0,,,,,,
6b7069f9-5af3-4b9f-827a-937222791b6f,33/11kV 2WT BLAP3_#2H0-BLAP5_2T0,2,970da3ba-1fbf-45ed-b3fe-f8ad4329494d,a0af0e18-0350-4ebb-a1a9-d1771725b5d1,BLAP3_#2H0,33.0,1.24462,15.8593,100.0,18efa9f6-b09c-4ca0-a289-75bf1bc3e5d2,BLAP5_2T0,11.0,0.0,0.0,100.0,,,,,,
908745a1-d8f8-4153-8cc8-334acdc8e5d9,33/11kV 2WT BRID3_1H3-BRID5_1T0,2,155e6261-64f9-41ac-bc30-c876c53af23e,5debf66d-05b7-478c-89d1-0acbc3f2f54d,BRID3_1H3,33.0,1.26727,16.0673,100.0,f363e4cc-a3f5-4c56-a326-a8f6f0730bd0,BRID5_1T0,11.0,0.0,0.0,100.0,,,,,,
95b4bae8-0d82-4995-ae1b-5f844753d1a1,33/11kV 2WT BRID3_2H3-BRID5_2T0,2,155e6261-64f9-41ac-bc30-c876c53af23e,0b23cf90-dba9-4cff-b8a3-0a89d4810157,BRID3_2H3,33.0,1.26727,16.0673,100.0,b37d4f86-9a35-451f-95fb-192842d0d218,BRID5_2T0,11.0,0.0,0.0,100.0,,,,,,
495e125c-f0ee-4d81-8d92-1e7f1aacb3cf,132/33kV 2WT BRIF1_#210-BRIF3_#2T0,2,27aa7925-d1a4-43d7-845c-f2731c5fdf21,2eac8092-f7c5-466d-9ddd-e5ca451e8ca7,BRIF1_#210,132.0,0.808474,39.4288,100.0,6fe2fcff-142f-436e-9ef8-f1dfc50d66d0,BRIF3_#2T0,33.0,0.0,0.0,100.0,,,,,,
72423599-1b72-48a8-99f5-47a8b0a1960c,132/33kV 2WT BRIF1_113-BRIF3_#1T0,2,27aa7925-d1a4-43d7-845c-f2731c5fdf21,c5896e16-5a94-4a8d-a037-d89d50af4cb2,BRIF1_113,132.0,0.808474,39.4288,100.0,63e35d43-5856-4358-898c-569de37378a5,BRIF3_#1T0,33.0,0.0,0.0,100.0,,,,,,
8b102397-91e9-431d-94d0-d3dad68b58bc,33/11kV 2WT BRIF3_T3-BRIF5_3T0,2,27aa7925-d1a4-43d7-845c-f2731c5fdf21,9bd0cf55-7cd3-4823-ab80-beb75a8e9d7c,BRIF3_T3,33.0,0.493862,12.2208,100.0,6a9359bd-0db6-47b4-a6d4-d48257712967,BRIF5_3T0,11.0,0.0,0.0,100.0,,,,,,
c58443df-d7e5-41f4-af29-6282849345d7,33/11kV 2WT BRIF3_T4-BRIF5_4T0,2,27aa7925-d1a4-43d7-845c-f2731c5fdf21,f65f4001-bb4e-4983-a712-b23b6293ccf8,BRIF3_T4,33.0,0.530452,12.0399,100.0,7f483bea-9bb2-4c5f-b252-1fc6008c8165,BRIF5_4T0,11.0,0.0,0.0,100.0,,,,,,
a529cc70-3d42-4962-b084-957c6a4d9d8a,33/11kV 2WT CARG3_#1H0-CARG5_1T0,2,69740591-0656-4940-8c63-82f9500b056e,5e361a6b-7d6d-416c-9d05-79e2f0481014,CARG3_#1H0,33.0,0.94351,9.76441,100.0,2093e596-8029-462d-afd5-95313ff88ad1,CARG5_1T0,11.0,0.0,0.0,100.0,,,,,,
53dfde35-8f3a-4c8e-b337-9b6de66f2e2f,33/11kV 2WT CARG3_#2H0-CARG5_2T0,2,69740591-0656-4940-8c63-82f9500b056e,0fff52f9-6154-4949-8271-43b432d5722a,CARG3_#2H0,33.0,0.678447,8.67062,100.0,4bd52acc-96cb-44c0-ac71-a16d8372a022,CARG5_2T0,11.0,0.0,0.0,100.0,,,,,,
eb6ea8f4-4018-4a14-bf8b-e1f18ea2925e,132/33kV 2WT CARM1_#210-CARM3_#2T0,2,f98d4d97-6d3f-4001-bd64-5914ad6093b9,b693b383-1e81-41c9-9b66-f9ed340c1342,CARM1_#210,132.0,1.4096,43.9625,100.0,aff83281-ca80-444c-939f-436fe66f7863,CARM3_#2T0,33.0,0.0,0.0,100.0,,,,,,
03684905-294d-4efc-9859-74e81a1cb7f8,132/33kV 2WT CARM1_113-CARM3_#1T0,2,f98d4d97-6d3f-4001-bd64-5914ad6093b9,83cf7766-ebc8-4b9d-929c-5e216cda1d49,CARM1_113,132.0,2.55784,45.4244,100.0,7a52739a-c5d6-4980-875d-cf09582b5944,CARM3_#1T0,33.0,0.0,0.0,100.0,,,,,,
795e8627-cf1e-422e-aa1f-5fbdfc69e253,33/11kV 2WT CLAS3_#1H0-CLAS5_1T0,2,b9a3f6f5-92a1-4115-8464-436d7d221362,431beab6-68eb-46f3-b022-a084d8441ca3,CLAS3_#1H0,33.0,0.532303,12.1307,100.0,5d79fd42-50ff-46f6-9ffd-aa2bc666367a,CLAS5_1T0,11.0,0.0,0.0,100.0,,,,,,
8eaedfce-6885-4bec-8cb0-6b48c974830e,33/11kV 2WT COMS3_1H3-COMS5_1T0,2,e52e9f42-f97a-4493-8f2e-77f72b47e4c7,9cd4e4f8-fc68-4a86-96ad-44f9d0fa2a6d,COMS3_1H3,33.0,0.450846,9.79011,100.0,a78d3117-f094-4942-970b-bc510fa1d5e8,COMS5_1T0,11.0,0.0,0.0,100.0,,,,,,
ef4ba9fd-8813-4d02-a2c3-57a1882c0726,33/11kV 2WT COMS3_2H3-COMS5_2T0,2,e52e9f42-f97a-4493-8f2e-77f72b47e4c7,67fa63ac-2c8b-4c76-8b8a-65cd398b38e6,COMS3_2H3,33.0,0.534547,12.3482,100.0,59e32398-15c1-4173-8b36-8165e31d50c8,COMS5_2T0,11.0,0.0,0.0,100.0,,,,,,
e0cfe680-65e6-4dfb-83cb-b074fb8d7893,33/11kV 2WT CRHA3_#1H0-CRHA5_1T0,2,45f4fe7f-a102-4f83-84a4-13399ed6c429,4a0253ff-5056-4b70-a43b-b2598a3d1638,CRHA3_#1H0,33.0,0.640332,8.60092,100.0,7c372a9e-4ee9-4e4b-9cc5-842b46fbbfbd,CRHA5_1T0,11.0,0.0,0.0,100.0,,,,,,
40a88524-d686-4393-bb18-a47d4ac8e28b,33/11kV 2WT CRHA3_#2H0-CRHA5_2T0,2,45f4fe7f-a102-4f83-84a4-13399ed6c429,fb2f78bf-d6bc-4309-88b8-d64d62da5ea7,CRHA3_#2H0,33.0,0.853014,11.9064,100.0,10af3bc9-3bb3-4be6-894e-71ec3c5a95b2,CRHA5_2T0,11.0,0.0,0.0,100.0,,,,,,
